stimulus	stimDur	ITI	flickerDot	trial	block	subject	task
128	0.11	NaN	0	1	1	34	stimDur
468	0.24	NaN	0	2	1	34	stimDur
252	0.27	NaN	0	3	1	34	stimDur
157	0.39	NaN	0	4	1	34	stimDur
218	0.4	NaN	0	5	1	34	stimDur
259	0.3	NaN	0	6	1	34	stimDur
83	0.88	NaN	0	7	1	34	stimDur
116	1.1	NaN	0	8	1	34	stimDur
196	0.23	NaN	0	9	1	34	stimDur
493	0.77	NaN	0	10	1	34	stimDur
213	0.86	NaN	0	11	1	34	stimDur
517	1.45	NaN	0.66	12	1	34	stimDur
516	0.12	NaN	0	13	1	34	stimDur
378	0.56	NaN	0	14	1	34	stimDur
258	0.19	NaN	0	15	1	34	stimDur
280	0.24	NaN	0	16	1	34	stimDur
228	0.52	NaN	0	17	1	34	stimDur
452	0.55	NaN	0	18	1	34	stimDur
445	0.12	NaN	0	19	1	34	stimDur
448	0.62	NaN	0	20	1	34	stimDur
466	0.15	NaN	0	21	1	34	stimDur
331	0.11	NaN	0	22	1	34	stimDur
521	0.33	NaN	0	23	1	34	stimDur
351	0.87	NaN	0	24	1	34	stimDur
386	0.11	NaN	0	25	1	34	stimDur
436	0.77	NaN	0	26	1	34	stimDur
450	0.2	NaN	0	27	1	34	stimDur
89	0.13	NaN	0	28	1	34	stimDur
18	0.25	NaN	0	29	1	34	stimDur
28	1.36	NaN	1.1949	30	1	34	stimDur
28	0.23	NaN	0	31	1	34	stimDur
159	0.77	NaN	0	32	1	34	stimDur
345	0.37	NaN	0	33	1	34	stimDur
90	0.89	NaN	0	34	1	34	stimDur
352	0.28	NaN	0	35	1	34	stimDur
281	0.1	NaN	0	36	1	34	stimDur
333	0.93	NaN	0	37	1	34	stimDur
102	1.32	NaN	0	38	1	34	stimDur
109	0.85	NaN	0.2801	39	1	34	stimDur
463	1.1	NaN	0	40	1	34	stimDur
273	0.69	NaN	0	41	1	34	stimDur
435	0.12	NaN	0	42	1	34	stimDur
184	0.87	NaN	0	43	1	34	stimDur
503	0.21	NaN	0	44	1	34	stimDur
460	0.1	NaN	0	45	1	34	stimDur
273	0.75	NaN	0.5701	46	1	34	stimDur
512	0.16	NaN	0	47	1	34	stimDur
253	0.28	NaN	0	48	1	34	stimDur
273	0.3	NaN	0	49	1	34	stimDur
122	0.47	NaN	0	50	1	34	stimDur
363	0.1	NaN	0	51	1	34	stimDur
435	0.35	NaN	0	52	1	34	stimDur
432	0.56	NaN	0	53	1	34	stimDur
32	0.53	NaN	0	54	1	34	stimDur
50	0.13	NaN	0	55	1	34	stimDur
68	0.47	NaN	0	56	1	34	stimDur
185	0.79	NaN	0.6083	57	1	34	stimDur
261	0.11	NaN	0	58	1	34	stimDur
308	0.25	NaN	0	59	1	34	stimDur
70	0.6	NaN	0	60	1	34	stimDur
347	0.16	NaN	0	61	1	34	stimDur
521	0.34	NaN	0	62	1	34	stimDur
12	0.1	NaN	0	63	1	34	stimDur
50	1.28	NaN	0	64	1	34	stimDur
309	0.61	NaN	0	65	1	34	stimDur
137	1.2	NaN	0	66	1	34	stimDur
486	0.31	NaN	0	67	1	34	stimDur
432	0.77	NaN	0	68	1	34	stimDur
443	1.04	NaN	0.7716	69	1	34	stimDur
164	0.78	NaN	0	70	1	34	stimDur
475	0.69	NaN	0	71	1	34	stimDur
99	1.48	NaN	0	72	1	34	stimDur
47	0.26	NaN	0	73	1	34	stimDur
442	0.37	NaN	0	74	1	34	stimDur
48	0.9	NaN	0.6596	75	1	34	stimDur
499	0.16	NaN	0	76	1	34	stimDur
156	0.26	NaN	0	77	1	34	stimDur
528	1.44	NaN	0	78	1	34	stimDur
502	1.13	NaN	0	79	1	34	stimDur
342	0.32	NaN	0	80	1	34	stimDur
34	0.19	NaN	0	81	1	34	stimDur
534	0.41	NaN	0	82	1	34	stimDur
50	1.42	NaN	0.2352	83	1	34	stimDur
450	0.16	NaN	0	84	1	34	stimDur
458	0.1	NaN	0	85	1	34	stimDur
97	0.31	NaN	0	86	1	34	stimDur
506	0.49	NaN	0	87	1	34	stimDur
303	1.5	NaN	0	88	1	34	stimDur
336	0.26	NaN	0	89	1	34	stimDur
332	0.55	NaN	0.0401	90	1	34	stimDur
52	0.84	NaN	0	91	1	34	stimDur
402	0.46	NaN	0	92	1	34	stimDur
429	0.74	NaN	0	93	1	34	stimDur
480	0.18	NaN	0	94	1	34	stimDur
69	0.32	NaN	0	95	1	34	stimDur
413	1.44	NaN	1.2359	96	1	34	stimDur
244	1.01	NaN	0	97	1	34	stimDur
257	0.16	NaN	0	98	1	34	stimDur
53	0.28	NaN	0	99	1	34	stimDur
58	0.44	NaN	0	100	1	34	stimDur
247	0.34	NaN	0	101	1	34	stimDur
503	0.4	NaN	0	102	1	34	stimDur
510	0.14	NaN	0	103	1	34	stimDur
354	0.61	NaN	0	104	1	34	stimDur
180	0.2	NaN	0	105	1	34	stimDur
153	1	NaN	0.8733	106	1	34	stimDur
128	0.16	NaN	0	107	1	34	stimDur
422	0.15	NaN	0	108	1	34	stimDur
506	0.2	NaN	0	109	1	34	stimDur
480	0.9	NaN	0	110	1	34	stimDur
264	0.24	NaN	0	111	1	34	stimDur
514	0.32	NaN	0	112	1	34	stimDur
52	0.95	NaN	0	113	1	34	stimDur
23	0.19	NaN	0	114	1	34	stimDur
102	0.2	NaN	0	115	1	34	stimDur
93	0.23	NaN	0	116	1	34	stimDur
26	0.25	NaN	0	117	1	34	stimDur
356	0.55	NaN	0	118	1	34	stimDur
319	0.52	NaN	0.2716	119	1	34	stimDur
496	0.55	NaN	0	120	1	34	stimDur
314	0.47	1.02	0	1	2	34	stimDur
146	0.14	1.04	0	2	2	34	stimDur
206	0.93	1.16	0	3	2	34	stimDur
466	0.92	1.03	0	4	2	34	stimDur
512	0.52	1.23	0	5	2	34	stimDur
98	0.14	0.81	0	6	2	34	stimDur
180	1.37	2.13	0.6987	7	2	34	stimDur
277	1.1	1.4	0	8	2	34	stimDur
181	0.17	1.58	0	9	2	34	stimDur
391	0.39	0.82	0	10	2	34	stimDur
215	0.93	0.88	0	11	2	34	stimDur
317	0.63	1.78	0	12	2	34	stimDur
379	0.13	0.91	0	13	2	34	stimDur
73	0.4	1.02	0	14	2	34	stimDur
510	0.26	1.14	0	15	2	34	stimDur
23	0.45	1.01	0	16	2	34	stimDur
517	0.76	1.24	0	17	2	34	stimDur
385	0.18	1.35	0	18	2	34	stimDur
144	0.33	0.86	0	19	2	34	stimDur
302	0.85	1.21	0.6978	20	2	34	stimDur
51	1.17	1.34	0	21	2	34	stimDur
265	0.38	1.14	0	22	2	34	stimDur
466	0.45	1.87	0	23	2	34	stimDur
102	0.68	0.87	0	24	2	34	stimDur
455	0.36	0.87	0	25	2	34	stimDur
69	1.01	0.82	0	26	2	34	stimDur
215	0.62	1.7	0	27	2	34	stimDur
218	0.38	1.69	0	28	2	34	stimDur
134	0.56	0.85	0	29	2	34	stimDur
477	1.22	1.8	0	30	2	34	stimDur
170	0.53	1.5	0	31	2	34	stimDur
450	0.12	0.87	0	32	2	34	stimDur
340	0.12	1.32	0	33	2	34	stimDur
130	0.15	1.14	0	34	2	34	stimDur
256	1.36	0.84	0.1642	35	2	34	stimDur
109	1.01	1.73	0	36	2	34	stimDur
215	0.31	0.94	0	37	2	34	stimDur
142	0.15	2.3	0	38	2	34	stimDur
248	0.17	0.91	0	39	2	34	stimDur
305	1.04	0.87	0	40	2	34	stimDur
75	1.13	1.12	0.3439	41	2	34	stimDur
273	0.14	1.22	0	42	2	34	stimDur
504	0.42	0.94	0	43	2	34	stimDur
222	0.72	1.25	0	44	2	34	stimDur
94	0.18	1.02	0	45	2	34	stimDur
293	1.09	1.89	0	46	2	34	stimDur
389	0.34	0.83	0	47	2	34	stimDur
152	0.49	0.96	0	48	2	34	stimDur
192	1.34	0.85	0	49	2	34	stimDur
21	0.28	1.01	0	50	2	34	stimDur
259	0.89	0.82	0.7782	51	2	34	stimDur
251	0.75	1.48	0	52	2	34	stimDur
372	0.11	0.98	0	53	2	34	stimDur
417	0.75	1.06	0	54	2	34	stimDur
13	0.86	1.12	0	55	2	34	stimDur
136	1.44	1.32	0	56	2	34	stimDur
26	0.59	1.03	0	57	2	34	stimDur
16	0.52	1.25	0	58	2	34	stimDur
488	0.27	1.23	0	59	2	34	stimDur
500	0.83	0.8	0.2562	60	2	34	stimDur
232	0.15	1.03	0	61	2	34	stimDur
243	1.27	1	0	62	2	34	stimDur
42	0.2	1.04	0	63	2	34	stimDur
104	0.25	1.07	0	64	2	34	stimDur
