stimulus	stimDur	ITI	flickerDot	trial	block	subject	task
116	0.13	NaN	0	1	1	22	stimDur
97	0.36	NaN	0	2	1	22	stimDur
496	0.43	NaN	0	3	1	22	stimDur
201	0.71	NaN	0	4	1	22	stimDur
429	1.2	NaN	0	5	1	22	stimDur
14	0.3	NaN	0	6	1	22	stimDur
259	0.39	NaN	0.1193	7	1	22	stimDur
94	0.84	NaN	0	8	1	22	stimDur
278	0.35	NaN	0	9	1	22	stimDur
99	0.33	NaN	0	10	1	22	stimDur
219	1.39	NaN	0	11	1	22	stimDur
104	0.24	NaN	0	12	1	22	stimDur
175	1.43	NaN	0	13	1	22	stimDur
356	0.13	NaN	0	14	1	22	stimDur
377	1.12	NaN	1.012	15	1	22	stimDur
417	0.15	NaN	0	16	1	22	stimDur
360	0.49	NaN	0	17	1	22	stimDur
247	0.75	NaN	0	18	1	22	stimDur
531	1.1	NaN	0	19	1	22	stimDur
61	0.28	NaN	0	20	1	22	stimDur
242	0.86	NaN	0	21	1	22	stimDur
199	0.23	NaN	0	22	1	22	stimDur
78	1.39	NaN	0	23	1	22	stimDur
27	0.18	NaN	0	24	1	22	stimDur
294	0.5	NaN	0	25	1	22	stimDur
365	0.29	NaN	0	26	1	22	stimDur
318	1.14	NaN	0	27	1	22	stimDur
469	1.13	NaN	0.9948	28	1	22	stimDur
56	1.13	NaN	0	29	1	22	stimDur
527	0.32	NaN	0	30	1	22	stimDur
36	0.17	NaN	0	31	1	22	stimDur
241	0.34	NaN	0	32	1	22	stimDur
294	0.63	NaN	0	33	1	22	stimDur
76	0.11	NaN	0	34	1	22	stimDur
99	0.14	NaN	0	35	1	22	stimDur
176	0.11	NaN	0	36	1	22	stimDur
174	0.73	NaN	0	37	1	22	stimDur
239	1.22	NaN	0	38	1	22	stimDur
462	0.1	NaN	0	39	1	22	stimDur
464	1.37	NaN	0.001	40	1	22	stimDur
16	0.23	NaN	0	41	1	22	stimDur
402	0.1	NaN	0	42	1	22	stimDur
244	0.15	NaN	0	43	1	22	stimDur
265	0.83	NaN	0	44	1	22	stimDur
328	0.32	NaN	0	45	1	22	stimDur
477	0.21	NaN	0	46	1	22	stimDur
435	0.34	NaN	0	47	1	22	stimDur
143	0.16	NaN	0	48	1	22	stimDur
380	0.57	NaN	0	49	1	22	stimDur
501	0.1	NaN	0	50	1	22	stimDur
235	0.94	NaN	0	51	1	22	stimDur
23	0.19	NaN	0	52	1	22	stimDur
448	0.87	NaN	0	53	1	22	stimDur
26	0.77	NaN	0	54	1	22	stimDur
422	1.02	NaN	0.6739	55	1	22	stimDur
373	0.63	NaN	0	56	1	22	stimDur
457	0.44	NaN	0	57	1	22	stimDur
117	1.09	NaN	0	58	1	22	stimDur
138	1.44	NaN	0	59	1	22	stimDur
69	0.64	NaN	0.4016	60	1	22	stimDur
34	0.34	NaN	0	61	1	22	stimDur
426	0.26	NaN	0	62	1	22	stimDur
29	0.32	NaN	0	63	1	22	stimDur
471	0.43	NaN	0	64	1	22	stimDur
308	0.11	NaN	0	65	1	22	stimDur
309	0.55	NaN	0	66	1	22	stimDur
114	1.09	NaN	0	67	1	22	stimDur
412	0.15	NaN	0	68	1	22	stimDur
275	0.9	NaN	0	69	1	22	stimDur
35	1.22	NaN	0.9465	70	1	22	stimDur
501	0.46	NaN	0	71	1	22	stimDur
278	0.74	NaN	0	72	1	22	stimDur
167	0.62	NaN	0	73	1	22	stimDur
195	0.11	NaN	0	74	1	22	stimDur
110	0.1	NaN	0	75	1	22	stimDur
