condition	stimulus	ITI	trial	targetResponse	block	subject	task
distractor	5	1.56	1	right	1	3	P300
distractor	5	0.84	2	right	1	3	P300
distractor	2	1.28	3	right	1	3	P300
distractor	5	0.77	4	right	1	3	P300
distractor	1	1.21	5	right	1	3	P300
target	4	1.49	6	right	1	3	P300
distractor	2	1.26	7	right	1	3	P300
distractor	5	0.89	8	right	1	3	P300
distractor	1	1.26	9	right	1	3	P300
target	4	0.76	10	right	1	3	P300
distractor	2	0.86	11	right	1	3	P300
distractor	1	0.93	12	right	1	3	P300
distractor	5	1.61	13	right	1	3	P300
distractor	1	0.77	14	right	1	3	P300
distractor	3	1.62	15	right	1	3	P300
target	4	1.39	16	right	1	3	P300
distractor	5	0.89	17	right	1	3	P300
target	4	2.24	18	right	1	3	P300
distractor	3	0.81	19	right	1	3	P300
target	4	0.79	20	right	1	3	P300
distractor	1	1.46	21	right	1	3	P300
distractor	5	2.15	22	right	1	3	P300
distractor	3	1.22	23	right	1	3	P300
distractor	2	0.98	24	right	1	3	P300
distractor	1	0.84	25	right	1	3	P300
distractor	1	1.47	26	right	1	3	P300
distractor	3	1.59	27	right	1	3	P300
distractor	3	0.74	28	right	1	3	P300
distractor	5	0.8	29	right	1	3	P300
distractor	5	1.47	30	right	1	3	P300
distractor	3	1.51	31	right	1	3	P300
distractor	1	0.86	32	right	1	3	P300
distractor	3	0.84	33	right	1	3	P300
distractor	3	0.94	34	right	1	3	P300
distractor	5	1.03	35	right	1	3	P300
target	4	0.74	36	right	1	3	P300
distractor	3	1.48	37	right	1	3	P300
distractor	1	1.03	38	right	1	3	P300
target	4	1.34	39	right	1	3	P300
distractor	2	0.81	40	right	1	3	P300
distractor	5	2.15	41	right	1	3	P300
distractor	3	1.3	42	right	1	3	P300
target	4	0.88	43	right	1	3	P300
distractor	1	1.22	44	right	1	3	P300
target	4	1.98	45	right	1	3	P300
distractor	3	1.49	46	right	1	3	P300
distractor	1	0.72	47	right	1	3	P300
distractor	5	0.72	48	right	1	3	P300
target	4	1.28	49	right	1	3	P300
distractor	1	0.85	50	right	1	3	P300
target	4	1.01	51	right	1	3	P300
distractor	3	0.77	52	right	1	3	P300
distractor	3	2.35	53	right	1	3	P300
distractor	1	1	54	right	1	3	P300
distractor	5	1.46	55	right	1	3	P300
distractor	2	0.73	56	right	1	3	P300
distractor	5	0.98	57	right	1	3	P300
distractor	2	0.72	58	right	1	3	P300
target	4	1.63	59	right	1	3	P300
distractor	2	0.73	60	right	1	3	P300
target	4	0.95	61	right	1	3	P300
distractor	5	0.73	62	right	1	3	P300
distractor	1	1.03	63	right	1	3	P300
distractor	3	0.73	64	right	1	3	P300
distractor	3	0.78	65	right	1	3	P300
distractor	3	0.94	66	right	1	3	P300
distractor	1	0.99	67	right	1	3	P300
distractor	1	1.08	68	right	1	3	P300
distractor	5	1.12	69	right	1	3	P300
target	4	0.9	70	right	1	3	P300
distractor	2	1.11	71	right	1	3	P300
distractor	3	0.77	72	right	1	3	P300
target	4	0.83	73	right	1	3	P300
distractor	2	1.39	74	right	1	3	P300
distractor	5	0.77	75	right	1	3	P300
distractor	2	0.8	76	right	1	3	P300
distractor	2	0.82	77	right	1	3	P300
distractor	2	0.98	78	right	1	3	P300
distractor	3	0.7	79	right	1	3	P300
distractor	1	0.71	80	right	1	3	P300
distractor	2	0.96	81	right	1	3	P300
distractor	5	0.77	82	right	1	3	P300
distractor	2	1.19	83	right	1	3	P300
distractor	2	1.38	84	right	1	3	P300
distractor	5	1.07	85	right	1	3	P300
distractor	5	1.21	86	right	1	3	P300
target	4	0.91	87	right	1	3	P300
distractor	1	0.72	88	right	1	3	P300
distractor	2	0.95	89	right	1	3	P300
distractor	2	0.9	90	right	1	3	P300
distractor	2	1.09	91	right	1	3	P300
distractor	2	0.76	92	right	1	3	P300
distractor	3	0.81	93	right	1	3	P300
distractor	2	1.43	94	right	1	3	P300
distractor	1	0.83	95	right	1	3	P300
distractor	2	0.92	96	right	1	3	P300
target	4	1.89	97	right	1	3	P300
distractor	3	0.83	98	right	1	3	P300
distractor	1	0.76	99	right	1	3	P300
distractor	3	1.22	100	right	1	3	P300
distractor	5	1.06	101	right	1	3	P300
target	4	1.11	102	right	1	3	P300
distractor	5	0.71	103	right	1	3	P300
distractor	3	0.93	104	right	1	3	P300
target	4	0.7	105	right	1	3	P300
distractor	5	0.82	106	right	1	3	P300
distractor	1	1.23	107	right	1	3	P300
distractor	1	0.72	108	right	1	3	P300
distractor	3	0.85	109	right	1	3	P300
distractor	3	2.62	110	right	1	3	P300
distractor	1	2.24	111	right	1	3	P300
target	4	0.98	112	right	1	3	P300
distractor	5	1.13	113	right	1	3	P300
target	4	1.27	114	right	1	3	P300
distractor	2	1.54	115	right	1	3	P300
target	4	0.97	116	right	1	3	P300
distractor	2	0.78	117	right	1	3	P300
target	4	1.46	118	right	1	3	P300
distractor	1	1.57	119	right	1	3	P300
target	4	0.71	120	right	1	3	P300
distractor	1	0.77	1	right	2	3	P300
distractor	3	1.72	2	right	2	3	P300
distractor	1	0.7	3	right	2	3	P300
target	2	1.64	4	right	2	3	P300
distractor	1	0.85	5	right	2	3	P300
distractor	4	0.9	6	right	2	3	P300
distractor	5	2.36	7	right	2	3	P300
distractor	4	0.94	8	right	2	3	P300
distractor	1	1.24	9	right	2	3	P300
target	2	0.93	10	right	2	3	P300
distractor	4	1.25	11	right	2	3	P300
target	2	1.76	12	right	2	3	P300
distractor	1	0.98	13	right	2	3	P300
distractor	1	0.73	14	right	2	3	P300
target	2	0.89	15	right	2	3	P300
distractor	5	0.99	16	right	2	3	P300
distractor	5	0.84	17	right	2	3	P300
distractor	5	1.03	18	right	2	3	P300
distractor	1	0.8	19	right	2	3	P300
distractor	3	0.99	20	right	2	3	P300
distractor	3	1.02	21	right	2	3	P300
distractor	3	1.18	22	right	2	3	P300
distractor	3	1.29	23	right	2	3	P300
target	2	1.26	24	right	2	3	P300
distractor	3	0.96	25	right	2	3	P300
target	2	0.93	26	right	2	3	P300
distractor	5	1.59	27	right	2	3	P300
distractor	1	0.89	28	right	2	3	P300
distractor	1	1.28	29	right	2	3	P300
distractor	3	2.92	30	right	2	3	P300
distractor	1	1.82	31	right	2	3	P300
target	2	1.04	32	right	2	3	P300
distractor	3	0.85	33	right	2	3	P300
distractor	5	1.12	34	right	2	3	P300
distractor	3	1.2	35	right	2	3	P300
distractor	4	1.02	36	right	2	3	P300
distractor	3	0.88	37	right	2	3	P300
distractor	3	0.96	38	right	2	3	P300
distractor	5	0.73	39	right	2	3	P300
distractor	4	0.84	40	right	2	3	P300
distractor	5	0.76	41	right	2	3	P300
distractor	4	1.17	42	right	2	3	P300
distractor	1	2.08	43	right	2	3	P300
distractor	5	0.77	44	right	2	3	P300
target	2	0.71	45	right	2	3	P300
distractor	5	1.28	46	right	2	3	P300
distractor	3	0.88	47	right	2	3	P300
target	2	1	48	right	2	3	P300
distractor	4	0.72	49	right	2	3	P300
