stimulus	stimDur	ITI	flickerDot	trial	block	subject	task
301	0.1	NaN	0	1	1	3	stimDur
155	0.59	NaN	0	2	1	3	stimDur
114	0.15	NaN	0	3	1	3	stimDur
353	0.5	NaN	0	4	1	3	stimDur
43	0.53	NaN	0	5	1	3	stimDur
268	0.65	NaN	0.5046	6	1	3	stimDur
138	0.21	NaN	0	7	1	3	stimDur
240	0.21	NaN	0	8	1	3	stimDur
115	0.77	NaN	0	9	1	3	stimDur
229	0.28	NaN	0	10	1	3	stimDur
79	0.14	NaN	0	11	1	3	stimDur
46	1.16	NaN	0	12	1	3	stimDur
511	0.1	NaN	0	13	1	3	stimDur
302	1.1	NaN	0	14	1	3	stimDur
26	0.21	NaN	0	15	1	3	stimDur
160	0.27	NaN	0	16	1	3	stimDur
201	1.42	NaN	0.6468	17	1	3	stimDur
250	0.32	NaN	0	18	1	3	stimDur
503	0.69	NaN	0	19	1	3	stimDur
228	0.3	NaN	0	20	1	3	stimDur
358	1.19	NaN	0	21	1	3	stimDur
455	0.69	NaN	0	22	1	3	stimDur
353	0.36	NaN	0	23	1	3	stimDur
263	0.12	NaN	0	24	1	3	stimDur
93	0.26	NaN	0.1098	25	1	3	stimDur
392	0.37	NaN	0	26	1	3	stimDur
366	0.21	NaN	0	27	1	3	stimDur
369	0.42	NaN	0	28	1	3	stimDur
201	0.17	NaN	0	29	1	3	stimDur
157	0.37	NaN	0	30	1	3	stimDur
491	0.41	NaN	0	31	1	3	stimDur
125	0.61	NaN	0	32	1	3	stimDur
373	0.74	NaN	0	33	1	3	stimDur
129	0.71	NaN	0	34	1	3	stimDur
344	0.31	NaN	0	35	1	3	stimDur
354	0.33	NaN	0	36	1	3	stimDur
321	1.06	NaN	0.6567	37	1	3	stimDur
49	0.26	NaN	0	38	1	3	stimDur
453	0.73	NaN	0	39	1	3	stimDur
86	1.48	NaN	0	40	1	3	stimDur
281	1.22	NaN	0	41	1	3	stimDur
251	0.43	NaN	0.0848	42	1	3	stimDur
375	0.22	NaN	0	43	1	3	stimDur
47	0.53	NaN	0	44	1	3	stimDur
132	0.63	NaN	0	45	1	3	stimDur
524	0.41	NaN	0	46	1	3	stimDur
116	0.24	NaN	0	47	1	3	stimDur
147	0.33	NaN	0	48	1	3	stimDur
189	0.12	NaN	0	49	1	3	stimDur
127	0.21	NaN	0	50	1	3	stimDur
304	0.14	NaN	0	51	1	3	stimDur
425	0.6	NaN	0	52	1	3	stimDur
452	1.34	NaN	0	53	1	3	stimDur
58	0.15	NaN	0	54	1	3	stimDur
480	0.1	NaN	0	55	1	3	stimDur
262	0.74	NaN	0	56	1	3	stimDur
364	0.25	NaN	0	57	1	3	stimDur
56	0.38	NaN	0	58	1	3	stimDur
295	0.11	NaN	0	59	1	3	stimDur
499	0.16	NaN	0	60	1	3	stimDur
63	0.65	NaN	0	61	1	3	stimDur
112	0.51	NaN	0	62	1	3	stimDur
49	1	NaN	0.033	63	1	3	stimDur
203	1.36	NaN	0	64	1	3	stimDur
164	0.26	NaN	0	65	1	3	stimDur
382	0.53	NaN	0	66	1	3	stimDur
260	0.33	NaN	0	67	1	3	stimDur
374	0.38	NaN	0	68	1	3	stimDur
403	0.28	NaN	0	69	1	3	stimDur
109	1.41	NaN	0	70	1	3	stimDur
265	0.53	NaN	0.3874	71	1	3	stimDur
352	0.14	NaN	0	72	1	3	stimDur
121	0.65	NaN	0	73	1	3	stimDur
458	1.37	NaN	0	74	1	3	stimDur
149	1.13	NaN	0	75	1	3	stimDur
266	0.44	NaN	0	76	1	3	stimDur
395	0.1	NaN	0	77	1	3	stimDur
393	0.88	NaN	0.6972	78	1	3	stimDur
498	1.25	NaN	0	79	1	3	stimDur
423	0.72	NaN	0	80	1	3	stimDur
23	0.31	NaN	0	81	1	3	stimDur
296	0.27	NaN	0	82	1	3	stimDur
297	0.74	NaN	0	83	1	3	stimDur
152	0.13	NaN	0	84	1	3	stimDur
182	0.83	NaN	0	85	1	3	stimDur
36	0.38	NaN	0	86	1	3	stimDur
514	0.12	NaN	0	87	1	3	stimDur
215	0.92	NaN	0.0213	88	1	3	stimDur
172	0.28	NaN	0	89	1	3	stimDur
242	0.13	NaN	0	90	1	3	stimDur
522	0.15	NaN	0	91	1	3	stimDur
362	1.02	NaN	0	92	1	3	stimDur
374	0.15	NaN	0	93	1	3	stimDur
522	0.83	NaN	0	94	1	3	stimDur
402	0.88	NaN	0	95	1	3	stimDur
59	0.12	NaN	0	96	1	3	stimDur
104	0.32	NaN	0.1116	97	1	3	stimDur
224	0.84	NaN	0	98	1	3	stimDur
324	0.37	NaN	0	99	1	3	stimDur
250	1.04	NaN	0	100	1	3	stimDur
463	0.27	NaN	0	101	1	3	stimDur
383	0.54	NaN	0	102	1	3	stimDur
157	0.17	NaN	0	103	1	3	stimDur
245	0.97	NaN	0	104	1	3	stimDur
421	0.97	NaN	0.0965	105	1	3	stimDur
119	0.45	NaN	0	106	1	3	stimDur
160	0.23	NaN	0	107	1	3	stimDur
319	0.25	NaN	0	108	1	3	stimDur
485	0.49	NaN	0	109	1	3	stimDur
209	0.14	NaN	0	110	1	3	stimDur
90	0.39	NaN	0	111	1	3	stimDur
304	0.21	NaN	0	112	1	3	stimDur
347	0.24	NaN	0	113	1	3	stimDur
312	0.23	NaN	0	114	1	3	stimDur
251	0.95	NaN	0	115	1	3	stimDur
257	0.15	NaN	0	116	1	3	stimDur
207	0.18	NaN	0	117	1	3	stimDur
354	0.15	NaN	0	118	1	3	stimDur
391	0.1	NaN	0	119	1	3	stimDur
41	0.31	NaN	0.0654	120	1	3	stimDur
460	0.16	0.88	0	1	2	3	stimDur
485	0.39	1.3	0	2	2	3	stimDur
496	0.98	2.02	0	3	2	3	stimDur
416	1.26	0.85	0.108	4	2	3	stimDur
347	0.1	1.84	0	5	2	3	stimDur
223	0.82	0.9	0	6	2	3	stimDur
359	1.3	0.89	0	7	2	3	stimDur
217	0.97	0.92	0	8	2	3	stimDur
476	0.34	1.55	0	9	2	3	stimDur
296	0.16	2.6	0	10	2	3	stimDur
524	1.31	0.84	0.5394	11	2	3	stimDur
244	1.18	2.01	0	12	2	3	stimDur
488	0.27	0.91	0	13	2	3	stimDur
83	0.58	1.24	0	14	2	3	stimDur
99	0.37	1.15	0	15	2	3	stimDur
436	0.66	0.87	0	16	2	3	stimDur
507	1.2	1.95	0.9713	17	2	3	stimDur
231	0.16	1.28	0	18	2	3	stimDur
146	0.14	1.21	0	19	2	3	stimDur
394	0.13	1.01	0	20	2	3	stimDur
101	0.79	0.83	0	21	2	3	stimDur
366	0.57	3.39	0	22	2	3	stimDur
306	0.2	0.8	0	23	2	3	stimDur
59	0.1	1.32	0	24	2	3	stimDur
70	0.16	0.94	0	25	2	3	stimDur
394	0.37	1.2	0	26	2	3	stimDur
