stimulus	stimDur	ITI	flickerDot	trial	block	subject	task
473	0.16	NaN	0	1	1	29	stimDur
315	0.74	NaN	0.021	2	1	29	stimDur
408	0.48	NaN	0	3	1	29	stimDur
46	0.37	NaN	0	4	1	29	stimDur
408	0.77	NaN	0	5	1	29	stimDur
145	0.65	NaN	0	6	1	29	stimDur
135	0.79	NaN	0	7	1	29	stimDur
119	0.59	NaN	0.3822	8	1	29	stimDur
401	0.82	NaN	0	9	1	29	stimDur
54	0.24	NaN	0	10	1	29	stimDur
470	0.15	NaN	0	11	1	29	stimDur
360	0.41	NaN	0	12	1	29	stimDur
353	0.21	NaN	0	13	1	29	stimDur
219	0.36	NaN	0	14	1	29	stimDur
274	1.04	NaN	0	15	1	29	stimDur
347	0.12	NaN	0	16	1	29	stimDur
78	0.15	NaN	0	17	1	29	stimDur
209	1.5	NaN	0	18	1	29	stimDur
494	0.39	NaN	0	19	1	29	stimDur
435	0.39	NaN	0	20	1	29	stimDur
152	0.14	NaN	0	21	1	29	stimDur
216	0.13	NaN	0	22	1	29	stimDur
99	0.47	NaN	0.28	23	1	29	stimDur
261	0.17	NaN	0	24	1	29	stimDur
353	0.14	NaN	0	25	1	29	stimDur
302	0.11	NaN	0	26	1	29	stimDur
494	0.7	NaN	0	27	1	29	stimDur
509	1.09	NaN	0	28	1	29	stimDur
226	1.42	NaN	0	29	1	29	stimDur
309	0.15	NaN	0	30	1	29	stimDur
234	0.34	NaN	0	31	1	29	stimDur
200	1.29	NaN	0	32	1	29	stimDur
397	0.35	NaN	0	33	1	29	stimDur
30	0.5	NaN	0	34	1	29	stimDur
84	1.34	NaN	0.1409	35	1	29	stimDur
205	0.51	NaN	0	36	1	29	stimDur
213	0.15	NaN	0	37	1	29	stimDur
455	0.51	NaN	0	38	1	29	stimDur
521	0.21	NaN	0	39	1	29	stimDur
11	0.13	NaN	0	40	1	29	stimDur
149	0.45	NaN	0	41	1	29	stimDur
389	0.15	NaN	0	42	1	29	stimDur
436	0.14	NaN	0	43	1	29	stimDur
235	1.33	NaN	0	44	1	29	stimDur
205	0.17	NaN	0	45	1	29	stimDur
260	0.54	NaN	0	46	1	29	stimDur
269	0.18	NaN	0	47	1	29	stimDur
377	0.23	NaN	0.081	48	1	29	stimDur
102	0.19	NaN	0	49	1	29	stimDur
184	1.37	NaN	0	50	1	29	stimDur
462	0.1	NaN	0	51	1	29	stimDur
496	0.82	NaN	0	52	1	29	stimDur
13	0.47	NaN	0	53	1	29	stimDur
529	0.11	NaN	0	54	1	29	stimDur
208	0.46	NaN	0	55	1	29	stimDur
276	0.42	NaN	0	56	1	29	stimDur
332	0.15	NaN	0	57	1	29	stimDur
353	0.14	NaN	0	58	1	29	stimDur
359	0.52	NaN	0	59	1	29	stimDur
256	0.14	NaN	0	60	1	29	stimDur
157	0.1	NaN	0.001	61	1	29	stimDur
480	0.12	NaN	0	62	1	29	stimDur
85	0.59	NaN	0	63	1	29	stimDur
161	0.88	NaN	0	64	1	29	stimDur
468	1.09	NaN	0	65	1	29	stimDur
469	0.17	NaN	0	66	1	29	stimDur
12	0.12	NaN	0	67	1	29	stimDur
356	0.71	NaN	0	68	1	29	stimDur
354	0.32	NaN	0	69	1	29	stimDur
524	0.33	NaN	0	70	1	29	stimDur
265	1.07	NaN	0	71	1	29	stimDur
138	0.43	NaN	0	72	1	29	stimDur
268	0.47	NaN	0	73	1	29	stimDur
436	0.72	NaN	0	74	1	29	stimDur
208	0.17	NaN	0	75	1	29	stimDur
396	0.51	NaN	0.0916	76	1	29	stimDur
409	0.11	NaN	0	77	1	29	stimDur
262	0.2	NaN	0	78	1	29	stimDur
371	0.93	NaN	0	79	1	29	stimDur
513	0.58	NaN	0	80	1	29	stimDur
166	0.2	NaN	0	81	1	29	stimDur
96	0.18	NaN	0	82	1	29	stimDur
396	0.44	NaN	0	83	1	29	stimDur
256	0.46	NaN	0	84	1	29	stimDur
359	1.05	NaN	0	85	1	29	stimDur
261	1.19	NaN	0.2241	86	1	29	stimDur
263	0.18	NaN	0	87	1	29	stimDur
348	0.55	NaN	0	88	1	29	stimDur
221	0.55	NaN	0	89	1	29	stimDur
172	0.96	NaN	0	90	1	29	stimDur
357	1.26	NaN	0	91	1	29	stimDur
536	0.36	NaN	0	92	1	29	stimDur
302	0.52	NaN	0	93	1	29	stimDur
27	0.11	NaN	0	94	1	29	stimDur
28	0.51	NaN	0.3452	95	1	29	stimDur
292	0.19	NaN	0	96	1	29	stimDur
70	1.2	NaN	0	97	1	29	stimDur
516	0.88	NaN	0	98	1	29	stimDur
30	0.24	NaN	0	99	1	29	stimDur
354	0.22	NaN	0	100	1	29	stimDur
204	1.24	NaN	0	101	1	29	stimDur
453	0.57	NaN	0	102	1	29	stimDur
275	0.21	NaN	0.0807	103	1	29	stimDur
54	1.04	NaN	0	104	1	29	stimDur
76	0.36	NaN	0	105	1	29	stimDur
434	1.21	NaN	0	106	1	29	stimDur
314	1.19	NaN	0	107	1	29	stimDur
241	1.06	NaN	0	108	1	29	stimDur
41	0.13	NaN	0	109	1	29	stimDur
491	1.27	NaN	0	110	1	29	stimDur
262	1.24	NaN	0.5052	111	1	29	stimDur
402	0.88	NaN	0	112	1	29	stimDur
361	0.29	NaN	0	113	1	29	stimDur
433	1.03	NaN	0	114	1	29	stimDur
295	0.22	NaN	0	115	1	29	stimDur
422	0.22	NaN	0	116	1	29	stimDur
524	0.15	NaN	0	117	1	29	stimDur
236	0.32	NaN	0	118	1	29	stimDur
381	0.61	NaN	0.453	119	1	29	stimDur
272	0.63	NaN	0	120	1	29	stimDur
186	0.18	2.09	0.0737	1	2	29	stimDur
202	0.28	1.23	0	2	2	29	stimDur
212	0.14	0.96	0	3	2	29	stimDur
275	0.1	0.85	0	4	2	29	stimDur
263	0.34	1.19	0	5	2	29	stimDur
101	0.21	1.15	0	6	2	29	stimDur
120	0.1	1.29	0	7	2	29	stimDur
324	0.28	1.05	0	8	2	29	stimDur
161	1.39	3.03	0	9	2	29	stimDur
265	0.19	1.87	0	10	2	29	stimDur
407	0.37	1.39	0	11	2	29	stimDur
495	0.44	0.82	0	12	2	29	stimDur
189	0.21	0.87	0.0753	13	2	29	stimDur
498	0.13	1.07	0	14	2	29	stimDur
289	0.14	1.13	0	15	2	29	stimDur
454	0.13	1.55	0	16	2	29	stimDur
76	0.34	1.57	0	17	2	29	stimDur
256	1.43	1.42	0	18	2	29	stimDur
257	0.33	1	0	19	2	29	stimDur
135	0.9	0.88	0	20	2	29	stimDur
242	0.23	1.59	0	21	2	29	stimDur
144	0.47	1.85	0.3109	22	2	29	stimDur
347	0.68	1.11	0	23	2	29	stimDur
480	0.7	1.31	0	24	2	29	stimDur
460	0.1	1.02	0	25	2	29	stimDur
322	0.19	0.86	0	26	2	29	stimDur
206	0.26	1.19	0	27	2	29	stimDur
365	0.32	0.8	0	28	2	29	stimDur
410	0.92	0.86	0	29	2	29	stimDur
273	0.42	1.36	0	30	2	29	stimDur
68	0.14	1.18	0	31	2	29	stimDur
31	0.54	1.13	0.4146	32	2	29	stimDur
224	0.31	1	0	33	2	29	stimDur
171	0.1	1.13	0	34	2	29	stimDur
