stimulus	stimDur	ITI	flickerDot	trial	block	subject	task
285	0.34	NaN	0	1	1	12	stimDur
301	1.5	NaN	0.2562	2	1	12	stimDur
104	1.36	NaN	0	3	1	12	stimDur
245	0.1	NaN	0	4	1	12	stimDur
490	0.98	NaN	0	5	1	12	stimDur
70	0.26	NaN	0	6	1	12	stimDur
329	0.28	NaN	0	7	1	12	stimDur
420	0.21	NaN	0	8	1	12	stimDur
415	0.52	NaN	0	9	1	12	stimDur
396	0.15	NaN	0	10	1	12	stimDur
117	0.17	NaN	0	11	1	12	stimDur
336	0.17	NaN	0	12	1	12	stimDur
348	0.45	NaN	0	13	1	12	stimDur
424	0.13	NaN	0	14	1	12	stimDur
500	0.22	NaN	0	15	1	12	stimDur
207	0.88	NaN	0.0288	16	1	12	stimDur
121	0.36	NaN	0	17	1	12	stimDur
280	1.33	NaN	0	18	1	12	stimDur
506	0.68	NaN	0	19	1	12	stimDur
187	0.13	NaN	0	20	1	12	stimDur
461	0.33	NaN	0	21	1	12	stimDur
230	0.41	NaN	0	22	1	12	stimDur
72	1.13	NaN	0.2971	23	1	12	stimDur
12	1.21	NaN	0	24	1	12	stimDur
224	0.11	NaN	0	25	1	12	stimDur
340	1.17	NaN	0	26	1	12	stimDur
144	0.64	NaN	0	27	1	12	stimDur
175	0.46	NaN	0	28	1	12	stimDur
364	1.2	NaN	0.4898	29	1	12	stimDur
255	0.29	NaN	0	30	1	12	stimDur
514	0.61	NaN	0	31	1	12	stimDur
244	0.93	NaN	0	32	1	12	stimDur
494	0.91	NaN	0	33	1	12	stimDur
164	0.45	NaN	0	34	1	12	stimDur
222	0.45	NaN	0	35	1	12	stimDur
510	1.02	NaN	0	36	1	12	stimDur
326	0.17	NaN	0	37	1	12	stimDur
95	0.69	NaN	0	38	1	12	stimDur
174	0.91	NaN	0	39	1	12	stimDur
25	0.13	NaN	0	40	1	12	stimDur
222	0.99	NaN	0	41	1	12	stimDur
459	0.13	NaN	0	42	1	12	stimDur
351	0.11	NaN	0	43	1	12	stimDur
248	0.35	NaN	0.001	44	1	12	stimDur
213	1.27	NaN	0	45	1	12	stimDur
224	1.3	NaN	0	46	1	12	stimDur
507	0.48	NaN	0	47	1	12	stimDur
111	0.9	NaN	0	48	1	12	stimDur
414	0.19	NaN	0	49	1	12	stimDur
345	0.56	NaN	0	50	1	12	stimDur
14	0.15	NaN	0	51	1	12	stimDur
163	0.19	NaN	0	52	1	12	stimDur
163	1.25	NaN	0	53	1	12	stimDur
29	1.13	NaN	0.0969	54	1	12	stimDur
507	0.74	NaN	0	55	1	12	stimDur
481	0.35	NaN	0	56	1	12	stimDur
186	1.08	NaN	0	57	1	12	stimDur
77	0.15	NaN	0	58	1	12	stimDur
258	0.39	NaN	0	59	1	12	stimDur
179	0.5	NaN	0	60	1	12	stimDur
349	0.11	NaN	0	61	1	12	stimDur
286	0.9	NaN	0	62	1	12	stimDur
68	0.21	NaN	0	63	1	12	stimDur
120	1.22	NaN	0.1669	64	1	12	stimDur
180	1.25	NaN	0	65	1	12	stimDur
49	0.84	NaN	0	66	1	12	stimDur
440	0.93	NaN	0.8295	67	1	12	stimDur
324	0.22	NaN	0	68	1	12	stimDur
209	0.15	NaN	0	69	1	12	stimDur
517	0.26	NaN	0	70	1	12	stimDur
508	0.28	NaN	0	71	1	12	stimDur
277	1.26	NaN	0	72	1	12	stimDur
266	0.94	NaN	0	73	1	12	stimDur
221	0.97	NaN	0	74	1	12	stimDur
497	0.65	NaN	0	75	1	12	stimDur
534	0.86	NaN	0	76	1	12	stimDur
329	0.34	NaN	0.0456	77	1	12	stimDur
55	1.14	NaN	0	78	1	12	stimDur
263	1.39	NaN	0	79	1	12	stimDur
339	0.3	NaN	0	80	1	12	stimDur
380	1.16	NaN	0	81	1	12	stimDur
113	0.68	NaN	0	82	1	12	stimDur
183	0.56	NaN	0	83	1	12	stimDur
160	0.41	NaN	0	84	1	12	stimDur
360	1.29	NaN	1.0819	85	1	12	stimDur
332	0.26	NaN	0	86	1	12	stimDur
484	0.14	NaN	0	87	1	12	stimDur
254	0.11	NaN	0	88	1	12	stimDur
373	0.89	NaN	0	89	1	12	stimDur
82	0.42	NaN	0	90	1	12	stimDur
396	0.18	NaN	0	91	1	12	stimDur
39	0.24	NaN	0	92	1	12	stimDur
363	0.58	NaN	0	93	1	12	stimDur
525	0.75	NaN	0	94	1	12	stimDur
156	0.12	NaN	0	95	1	12	stimDur
432	0.53	NaN	0	96	1	12	stimDur
328	0.5	NaN	0	97	1	12	stimDur
231	0.85	NaN	0	98	1	12	stimDur
47	0.18	NaN	0	99	1	12	stimDur
346	0.15	NaN	0	100	1	12	stimDur
