stimulus	stimDur	ITI	flickerDot	trial	block	subject	task
452	0.72	NaN	0	1	1	23	stimDur
525	1.38	NaN	0.5569	2	1	23	stimDur
115	0.12	NaN	0	3	1	23	stimDur
513	0.63	NaN	0	4	1	23	stimDur
324	0.46	NaN	0	5	1	23	stimDur
485	0.15	NaN	0	6	1	23	stimDur
431	0.34	NaN	0	7	1	23	stimDur
79	0.1	NaN	0	8	1	23	stimDur
50	0.1	NaN	0	9	1	23	stimDur
87	0.1	NaN	0	10	1	23	stimDur
321	0.29	NaN	0	11	1	23	stimDur
448	0.42	NaN	0	12	1	23	stimDur
51	0.2	NaN	0	13	1	23	stimDur
511	0.4	NaN	0	14	1	23	stimDur
304	0.36	NaN	0.0166	15	1	23	stimDur
59	0.21	NaN	0	16	1	23	stimDur
443	0.29	NaN	0	17	1	23	stimDur
104	0.35	NaN	0	18	1	23	stimDur
355	0.32	NaN	0	19	1	23	stimDur
468	0.1	NaN	0	20	1	23	stimDur
335	0.67	NaN	0	21	1	23	stimDur
252	0.77	NaN	0	22	1	23	stimDur
513	0.2	NaN	0	23	1	23	stimDur
351	0.34	NaN	0	24	1	23	stimDur
232	0.7	NaN	0	25	1	23	stimDur
455	0.12	NaN	0	26	1	23	stimDur
88	0.99	NaN	0.1631	27	1	23	stimDur
132	0.7	NaN	0	28	1	23	stimDur
136	1.47	NaN	0	29	1	23	stimDur
132	0.33	NaN	0	30	1	23	stimDur
277	0.19	NaN	0	31	1	23	stimDur
487	0.15	NaN	0	32	1	23	stimDur
255	1.05	NaN	0.5282	33	1	23	stimDur
304	0.64	NaN	0	34	1	23	stimDur
517	0.27	NaN	0	35	1	23	stimDur
85	0.18	NaN	0	36	1	23	stimDur
219	0.82	NaN	0	37	1	23	stimDur
275	1.4	NaN	0	38	1	23	stimDur
327	1.08	NaN	0.5603	39	1	23	stimDur
169	0.19	NaN	0	40	1	23	stimDur
476	0.54	NaN	0	41	1	23	stimDur
145	0.37	NaN	0	42	1	23	stimDur
277	0.12	NaN	0	43	1	23	stimDur
472	0.43	NaN	0	44	1	23	stimDur
137	1.06	NaN	0	45	1	23	stimDur
277	0.1	NaN	0	46	1	23	stimDur
442	0.12	NaN	0	47	1	23	stimDur
