stimulus	stimDur	ITI	flickerDot	trial	block	subject	task
79	0.7	NaN	0.4167	1	1	19	stimDur
410	0.21	NaN	0	2	1	19	stimDur
134	0.77	NaN	0	3	1	19	stimDur
385	0.41	NaN	0	4	1	19	stimDur
503	1.38	NaN	0	5	1	19	stimDur
297	0.15	NaN	0	6	1	19	stimDur
44	0.97	NaN	0	7	1	19	stimDur
445	0.15	NaN	0	8	1	19	stimDur
51	0.11	NaN	0	9	1	19	stimDur
330	0.17	NaN	0	10	1	19	stimDur
373	0.13	NaN	0	11	1	19	stimDur
462	0.22	NaN	0	12	1	19	stimDur
152	0.1	NaN	0	13	1	19	stimDur
343	0.59	NaN	0.0466	14	1	19	stimDur
211	0.92	NaN	0	15	1	19	stimDur
449	0.14	NaN	0	16	1	19	stimDur
273	0.17	NaN	0	17	1	19	stimDur
194	0.91	NaN	0	18	1	19	stimDur
107	0.22	NaN	0	19	1	19	stimDur
201	0.37	NaN	0	20	1	19	stimDur
97	0.12	NaN	0	21	1	19	stimDur
243	0.7	NaN	0	22	1	19	stimDur
202	1.09	NaN	0.8917	23	1	19	stimDur
70	0.25	NaN	0	24	1	19	stimDur
385	0.17	NaN	0	25	1	19	stimDur
363	1.2	NaN	0	26	1	19	stimDur
490	0.28	NaN	0	27	1	19	stimDur
291	0.55	NaN	0	28	1	19	stimDur
85	0.12	NaN	0	29	1	19	stimDur
400	0.55	NaN	0	30	1	19	stimDur
91	0.17	NaN	0	31	1	19	stimDur
296	0.62	NaN	0	32	1	19	stimDur
142	0.34	NaN	0	33	1	19	stimDur
510	0.32	NaN	0.0574	34	1	19	stimDur
464	0.56	NaN	0	35	1	19	stimDur
193	1.09	NaN	0	36	1	19	stimDur
472	0.26	NaN	0	37	1	19	stimDur
384	0.91	NaN	0	38	1	19	stimDur
523	0.94	NaN	0	39	1	19	stimDur
465	0.47	NaN	0	40	1	19	stimDur
503	0.43	NaN	0	41	1	19	stimDur
152	0.13	NaN	0	42	1	19	stimDur
387	0.33	NaN	0	43	1	19	stimDur
247	0.91	NaN	0.5271	44	1	19	stimDur
318	0.34	NaN	0	45	1	19	stimDur
124	0.82	NaN	0	46	1	19	stimDur
349	0.1	NaN	0	47	1	19	stimDur
214	0.16	NaN	0	48	1	19	stimDur
221	1.34	NaN	0	49	1	19	stimDur
299	0.55	NaN	0	50	1	19	stimDur
354	0.11	NaN	0	51	1	19	stimDur
489	0.23	NaN	0	52	1	19	stimDur
528	0.35	NaN	0	53	1	19	stimDur
247	0.29	NaN	0	54	1	19	stimDur
528	0.45	NaN	0	55	1	19	stimDur
207	0.74	NaN	0.0792	56	1	19	stimDur
508	0.22	NaN	0	57	1	19	stimDur
483	0.28	NaN	0	58	1	19	stimDur
101	0.19	NaN	0	59	1	19	stimDur
302	0.85	NaN	0	60	1	19	stimDur
461	0.42	NaN	0	61	1	19	stimDur
106	0.12	NaN	0	62	1	19	stimDur
449	0.11	NaN	0	63	1	19	stimDur
60	0.26	NaN	0	64	1	19	stimDur
242	1.18	NaN	0	65	1	19	stimDur
110	0.5	NaN	0	66	1	19	stimDur
221	0.51	NaN	0	67	1	19	stimDur
461	0.25	NaN	0	68	1	19	stimDur
535	0.59	NaN	0.023	69	1	19	stimDur
504	0.76	NaN	0	70	1	19	stimDur
186	0.12	NaN	0	71	1	19	stimDur
119	0.91	NaN	0	72	1	19	stimDur
38	0.78	NaN	0	73	1	19	stimDur
52	0.11	NaN	0	74	1	19	stimDur
366	0.47	NaN	0	75	1	19	stimDur
105	0.16	NaN	0	76	1	19	stimDur
364	0.16	NaN	0	77	1	19	stimDur
442	0.53	NaN	0	78	1	19	stimDur
405	0.1	NaN	0	79	1	19	stimDur
271	0.55	NaN	0.2465	80	1	19	stimDur
161	0.28	NaN	0	81	1	19	stimDur
40	0.18	NaN	0	82	1	19	stimDur
301	0.1	NaN	0	83	1	19	stimDur
373	0.32	NaN	0	84	1	19	stimDur
16	0.2	NaN	0	85	1	19	stimDur
384	0.25	NaN	0	86	1	19	stimDur
162	1.29	NaN	0	87	1	19	stimDur
429	0.12	NaN	0	88	1	19	stimDur
334	0.17	NaN	0	89	1	19	stimDur
151	1.34	NaN	0.9245	90	1	19	stimDur
45	0.38	NaN	0	91	1	19	stimDur
419	0.19	NaN	0	92	1	19	stimDur
39	0.21	NaN	0	93	1	19	stimDur
440	0.73	NaN	0	94	1	19	stimDur
342	1.45	NaN	0	95	1	19	stimDur
34	0.69	NaN	0	96	1	19	stimDur
406	0.52	NaN	0	97	1	19	stimDur
18	0.45	NaN	0.2848	98	1	19	stimDur
534	0.91	NaN	0	99	1	19	stimDur
233	0.51	NaN	0	100	1	19	stimDur
97	0.79	NaN	0	101	1	19	stimDur
82	0.11	NaN	0	102	1	19	stimDur
515	0.71	NaN	0	103	1	19	stimDur
394	0.11	NaN	0	104	1	19	stimDur
348	0.12	NaN	0	105	1	19	stimDur
176	0.62	NaN	0	106	1	19	stimDur
521	0.24	NaN	0	107	1	19	stimDur
193	0.13	NaN	0	108	1	19	stimDur
326	0.98	NaN	0.2624	109	1	19	stimDur
27	0.12	NaN	0	110	1	19	stimDur
200	0.16	NaN	0	111	1	19	stimDur
321	0.16	NaN	0	112	1	19	stimDur
519	0.34	NaN	0	113	1	19	stimDur
495	0.17	NaN	0	114	1	19	stimDur
286	0.82	NaN	0	115	1	19	stimDur
450	0.22	NaN	0	116	1	19	stimDur
261	0.48	NaN	0	117	1	19	stimDur
54	0.41	NaN	0	118	1	19	stimDur
480	0.4	NaN	0	119	1	19	stimDur
194	0.18	NaN	0.1705	120	1	19	stimDur
312	0.52	1.36	0	1	2	19	stimDur
254	0.51	1.14	0	2	2	19	stimDur
468	0.68	0.93	0.5604	3	2	19	stimDur
250	0.22	0.98	0	4	2	19	stimDur
32	0.33	0.97	0	5	2	19	stimDur
512	0.65	0.88	0	6	2	19	stimDur
440	0.15	0.8	0	7	2	19	stimDur
187	0.11	1.86	0	8	2	19	stimDur
103	1.18	0.86	0	9	2	19	stimDur
202	0.2	1.12	0	10	2	19	stimDur
263	1.29	1.33	1.1086	11	2	19	stimDur
410	0.16	2.18	0	12	2	19	stimDur
255	0.13	0.93	0	13	2	19	stimDur
501	0.15	1.43	0	14	2	19	stimDur
44	1.13	0.83	0	15	2	19	stimDur
252	1.13	0.8	0	16	2	19	stimDur
403	0.32	1.13	0	17	2	19	stimDur
433	0.69	0.87	0	18	2	19	stimDur
487	0.79	0.89	0	19	2	19	stimDur
194	0.41	2.75	0	20	2	19	stimDur
151	0.14	1.61	0	21	2	19	stimDur
116	0.12	1.02	0	22	2	19	stimDur
418	0.14	1	0	23	2	19	stimDur
332	0.54	1.02	0	24	2	19	stimDur
33	0.54	0.8	0	25	2	19	stimDur
305	0.19	0.92	0	26	2	19	stimDur
321	0.24	0.88	0	27	2	19	stimDur
441	0.1	0.85	0	28	2	19	stimDur
243	0.21	1.1	0	29	2	19	stimDur
413	0.45	0.85	0	30	2	19	stimDur
205	0.31	1.63	0.0723	31	2	19	stimDur
351	0.69	0.88	0	32	2	19	stimDur
327	0.29	0.93	0	33	2	19	stimDur
