stimulus	stimDur	ITI	flickerDot	trial	block	subject	task
112	0.4	NaN	0	1	1	28	stimDur
89	0.8	NaN	0	2	1	28	stimDur
241	0.36	NaN	0	3	1	28	stimDur
342	1.2	NaN	0	4	1	28	stimDur
535	0.15	NaN	0	5	1	28	stimDur
413	0.1	NaN	0	6	1	28	stimDur
148	0.2	NaN	0	7	1	28	stimDur
340	0.97	NaN	0.1624	8	1	28	stimDur
332	0.1	NaN	0	9	1	28	stimDur
205	0.14	NaN	0	10	1	28	stimDur
31	0.83	NaN	0	11	1	28	stimDur
449	0.1	NaN	0	12	1	28	stimDur
277	0.99	NaN	0	13	1	28	stimDur
535	0.49	NaN	0	14	1	28	stimDur
482	0.37	NaN	0	15	1	28	stimDur
461	0.56	NaN	0	16	1	28	stimDur
49	0.45	NaN	0	17	1	28	stimDur
461	0.12	NaN	0	18	1	28	stimDur
171	0.41	NaN	0	19	1	28	stimDur
353	0.26	NaN	0	20	1	28	stimDur
254	0.21	NaN	0	21	1	28	stimDur
269	0.26	NaN	0.0995	22	1	28	stimDur
218	0.21	NaN	0	23	1	28	stimDur
482	1.26	NaN	0	24	1	28	stimDur
356	0.24	NaN	0	25	1	28	stimDur
106	0.76	NaN	0	26	1	28	stimDur
306	0.21	NaN	0	27	1	28	stimDur
236	1.15	NaN	0	28	1	28	stimDur
43	0.63	NaN	0.254	29	1	28	stimDur
96	0.24	NaN	0	30	1	28	stimDur
42	0.11	NaN	0	31	1	28	stimDur
24	0.36	NaN	0	32	1	28	stimDur
202	1.01	NaN	0	33	1	28	stimDur
290	0.1	NaN	0	34	1	28	stimDur
379	0.24	NaN	0	35	1	28	stimDur
401	0.77	NaN	0	36	1	28	stimDur
265	0.28	NaN	0	37	1	28	stimDur
54	0.86	NaN	0	38	1	28	stimDur
447	0.92	NaN	0.7214	39	1	28	stimDur
456	1.23	NaN	0	40	1	28	stimDur
422	0.56	NaN	0	41	1	28	stimDur
366	0.26	NaN	0	42	1	28	stimDur
173	0.61	NaN	0	43	1	28	stimDur
406	0.52	NaN	0	44	1	28	stimDur
448	0.18	NaN	0	45	1	28	stimDur
490	0.38	NaN	0	46	1	28	stimDur
212	0.37	NaN	0	47	1	28	stimDur
284	0.12	NaN	0	48	1	28	stimDur
508	0.13	NaN	0	49	1	28	stimDur
436	0.33	NaN	0	50	1	28	stimDur
229	0.15	NaN	0	51	1	28	stimDur
441	0.4	NaN	0	52	1	28	stimDur
315	0.11	NaN	0	53	1	28	stimDur
418	0.92	NaN	0.3115	54	1	28	stimDur
96	1.32	NaN	0	55	1	28	stimDur
204	0.61	NaN	0	56	1	28	stimDur
332	0.13	NaN	0	57	1	28	stimDur
160	0.2	NaN	0	58	1	28	stimDur
291	0.16	NaN	0	59	1	28	stimDur
500	0.82	NaN	0	60	1	28	stimDur
98	0.18	NaN	0	61	1	28	stimDur
442	0.13	NaN	0	62	1	28	stimDur
35	1.13	NaN	0	63	1	28	stimDur
466	1.31	NaN	0.2197	64	1	28	stimDur
365	1.34	NaN	0	65	1	28	stimDur
530	0.37	NaN	0	66	1	28	stimDur
338	0.1	NaN	0	67	1	28	stimDur
329	0.4	NaN	0	68	1	28	stimDur
304	0.22	NaN	0	69	1	28	stimDur
36	0.68	NaN	0	70	1	28	stimDur
87	0.18	NaN	0	71	1	28	stimDur
412	1.19	NaN	0.898	72	1	28	stimDur
459	0.88	NaN	0	73	1	28	stimDur
131	1.45	NaN	0	74	1	28	stimDur
165	0.22	NaN	0	75	1	28	stimDur
58	0.41	NaN	0	76	1	28	stimDur
467	0.11	NaN	0	77	1	28	stimDur
114	0.54	NaN	0	78	1	28	stimDur
244	0.1	NaN	0	79	1	28	stimDur
418	1.18	NaN	0	80	1	28	stimDur
398	0.4	NaN	0	81	1	28	stimDur
100	0.14	NaN	0	82	1	28	stimDur
212	0.21	NaN	0	83	1	28	stimDur
388	0.69	NaN	0	84	1	28	stimDur
184	0.41	NaN	0.2227	85	1	28	stimDur
471	0.17	NaN	0	86	1	28	stimDur
155	0.13	NaN	0	87	1	28	stimDur
392	0.22	NaN	0	88	1	28	stimDur
27	1.48	NaN	0	89	1	28	stimDur
134	0.84	NaN	0	90	1	28	stimDur
279	0.49	NaN	0	91	1	28	stimDur
521	0.17	NaN	0	92	1	28	stimDur
