stimulus	stimDur	ITI	flickerDot	trial	block	subject	task
327	0.14	NaN	0	1	1	25	stimDur
57	0.15	NaN	0	2	1	25	stimDur
226	0.42	NaN	0	3	1	25	stimDur
418	1.46	NaN	0.2167	4	1	25	stimDur
111	0.32	NaN	0	5	1	25	stimDur
403	0.89	NaN	0	6	1	25	stimDur
159	0.2	NaN	0	7	1	25	stimDur
385	0.2	NaN	0	8	1	25	stimDur
321	1.29	NaN	0	9	1	25	stimDur
389	0.15	NaN	0	10	1	25	stimDur
280	0.24	NaN	0	11	1	25	stimDur
25	0.38	NaN	0	12	1	25	stimDur
429	1.05	NaN	0	13	1	25	stimDur
240	0.53	NaN	0.2686	14	1	25	stimDur
411	0.43	NaN	0	15	1	25	stimDur
80	0.21	NaN	0	16	1	25	stimDur
373	0.52	NaN	0	17	1	25	stimDur
185	0.75	NaN	0	18	1	25	stimDur
535	1.24	NaN	0	19	1	25	stimDur
318	0.18	NaN	0	20	1	25	stimDur
475	0.12	NaN	0	21	1	25	stimDur
299	0.16	NaN	0	22	1	25	stimDur
70	0.14	NaN	0	23	1	25	stimDur
309	0.36	NaN	0	24	1	25	stimDur
414	0.39	NaN	0	25	1	25	stimDur
305	1.31	NaN	0.6948	26	1	25	stimDur
281	0.86	NaN	0	27	1	25	stimDur
207	0.87	NaN	0	28	1	25	stimDur
107	0.18	NaN	0	29	1	25	stimDur
451	0.11	NaN	0	30	1	25	stimDur
366	0.1	NaN	0	31	1	25	stimDur
175	0.47	NaN	0	32	1	25	stimDur
355	0.15	NaN	0	33	1	25	stimDur
127	1.38	NaN	0	34	1	25	stimDur
484	0.14	NaN	0	35	1	25	stimDur
434	0.39	NaN	0.001	36	1	25	stimDur
490	1.16	NaN	0	37	1	25	stimDur
410	1.15	NaN	0	38	1	25	stimDur
182	0.79	NaN	0	39	1	25	stimDur
51	0.62	NaN	0	40	1	25	stimDur
448	0.13	NaN	0	41	1	25	stimDur
96	0.28	NaN	0	42	1	25	stimDur
97	0.12	NaN	0	43	1	25	stimDur
166	0.52	NaN	0	44	1	25	stimDur
232	1.15	NaN	0	45	1	25	stimDur
515	0.5	NaN	0	46	1	25	stimDur
29	0.29	NaN	0	47	1	25	stimDur
446	0.36	NaN	0	48	1	25	stimDur
504	0.46	NaN	0.0878	49	1	25	stimDur
327	0.92	NaN	0	50	1	25	stimDur
214	0.17	NaN	0	51	1	25	stimDur
278	0.25	NaN	0	52	1	25	stimDur
491	0.86	NaN	0	53	1	25	stimDur
18	0.32	NaN	0	54	1	25	stimDur
22	0.43	NaN	0	55	1	25	stimDur
389	0.15	NaN	0	56	1	25	stimDur
57	0.11	NaN	0	57	1	25	stimDur
219	0.19	NaN	0	58	1	25	stimDur
199	0.37	NaN	0.2397	59	1	25	stimDur
414	1.26	NaN	0	60	1	25	stimDur
114	0.46	NaN	0	61	1	25	stimDur
404	0.35	NaN	0	62	1	25	stimDur
55	1.39	NaN	0	63	1	25	stimDur
426	1.41	NaN	0	64	1	25	stimDur
60	0.41	NaN	0	65	1	25	stimDur
257	1.04	NaN	0.033	66	1	25	stimDur
264	1.05	NaN	0	67	1	25	stimDur
269	0.86	NaN	0	68	1	25	stimDur
144	0.88	NaN	0	69	1	25	stimDur
286	0.25	NaN	0	70	1	25	stimDur
259	0.35	NaN	0	71	1	25	stimDur
284	0.84	NaN	0	72	1	25	stimDur
56	1.4	NaN	0	73	1	25	stimDur
173	0.36	NaN	0	74	1	25	stimDur
450	0.4	NaN	0	75	1	25	stimDur
348	0.1	NaN	0	76	1	25	stimDur
498	0.18	NaN	0	77	1	25	stimDur
368	1.46	NaN	0	78	1	25	stimDur
163	0.29	NaN	0.0502	79	1	25	stimDur
427	0.41	NaN	0	80	1	25	stimDur
119	1.01	NaN	0	81	1	25	stimDur
445	0.17	NaN	0	82	1	25	stimDur
305	0.13	NaN	0	83	1	25	stimDur
14	1.03	NaN	0	84	1	25	stimDur
317	0.31	NaN	0	85	1	25	stimDur
179	0.21	NaN	0	86	1	25	stimDur
411	0.38	NaN	0	87	1	25	stimDur
70	0.39	NaN	0	88	1	25	stimDur
56	0.26	NaN	0.0173	89	1	25	stimDur
143	1.08	NaN	0	90	1	25	stimDur
166	0.22	NaN	0	91	1	25	stimDur
99	0.95	NaN	0	92	1	25	stimDur
268	0.41	NaN	0	93	1	25	stimDur
363	0.32	NaN	0	94	1	25	stimDur
453	0.11	NaN	0	95	1	25	stimDur
139	0.77	NaN	0	96	1	25	stimDur
51	0.16	NaN	0	97	1	25	stimDur
444	0.18	NaN	0	98	1	25	stimDur
212	0.5	NaN	0	99	1	25	stimDur
262	1.11	NaN	0	100	1	25	stimDur
282	0.59	NaN	0	101	1	25	stimDur
378	0.46	NaN	0	102	1	25	stimDur
514	0.34	NaN	0	103	1	25	stimDur
28	1.11	NaN	0.2046	104	1	25	stimDur
124	0.23	NaN	0	105	1	25	stimDur
187	0.13	NaN	0	106	1	25	stimDur
350	1.39	NaN	0	107	1	25	stimDur
480	0.31	NaN	0	108	1	25	stimDur
229	0.14	NaN	0	109	1	25	stimDur
358	0.96	NaN	0	110	1	25	stimDur
62	0.1	NaN	0	111	1	25	stimDur
102	0.37	NaN	0	112	1	25	stimDur
250	0.96	NaN	0.0934	113	1	25	stimDur
203	0.8	NaN	0	114	1	25	stimDur
68	0.1	NaN	0	115	1	25	stimDur
491	0.15	NaN	0	116	1	25	stimDur
242	1.37	NaN	0	117	1	25	stimDur
287	1.15	NaN	0	118	1	25	stimDur
246	1.49	NaN	0.017	119	1	25	stimDur
222	0.25	NaN	0	120	1	25	stimDur
369	0.13	1.49	0	1	2	25	stimDur
86	0.29	0.87	0.001	2	2	25	stimDur
477	0.55	1.89	0	3	2	25	stimDur
228	0.14	1.19	0	4	2	25	stimDur
346	0.23	1.41	0	5	2	25	stimDur
213	0.17	0.86	0	6	2	25	stimDur
335	0.17	0.89	0	7	2	25	stimDur
474	0.21	0.85	0	8	2	25	stimDur
485	0.2	0.82	0	9	2	25	stimDur
24	0.54	1.42	0	10	2	25	stimDur
255	0.52	1.56	0	11	2	25	stimDur
127	0.26	1	0	12	2	25	stimDur
98	0.11	0.92	0	13	2	25	stimDur
304	0.11	1.52	0	14	2	25	stimDur
292	1.25	1.32	0	15	2	25	stimDur
517	0.1	0.92	0	16	2	25	stimDur
273	0.44	1.1	0	17	2	25	stimDur
363	0.32	1.17	0	18	2	25	stimDur
396	0.72	1.2	0.5653	19	2	25	stimDur
360	0.89	0.82	0	20	2	25	stimDur
373	0.13	1.24	0	21	2	25	stimDur
321	1.1	0.83	0	22	2	25	stimDur
486	0.14	1.81	0	23	2	25	stimDur
53	0.75	1.56	0	24	2	25	stimDur
443	0.68	0.82	0	25	2	25	stimDur
245	0.11	0.82	0	26	2	25	stimDur
477	0.82	1.38	0.6972	27	2	25	stimDur
369	0.64	1.39	0	28	2	25	stimDur
73	0.11	0.81	0	29	2	25	stimDur
95	0.28	1.3	0	30	2	25	stimDur
404	0.27	1.84	0	31	2	25	stimDur
135	0.47	1.11	0	32	2	25	stimDur
107	0.48	0.89	0	33	2	25	stimDur
479	0.85	0.86	0	34	2	25	stimDur
201	0.2	0.87	0	35	2	25	stimDur
398	0.22	1.05	0	36	2	25	stimDur
216	0.54	0.9	0	37	2	25	stimDur
320	0.84	1.35	0	38	2	25	stimDur
477	0.75	1.02	0.5933	39	2	25	stimDur
301	1.06	0.97	0	40	2	25	stimDur
510	0.6	1.24	0	41	2	25	stimDur
436	0.43	0.8	0	42	2	25	stimDur
265	0.1	1.03	0	43	2	25	stimDur
109	0.48	0.84	0	44	2	25	stimDur
318	1.11	1.64	0	45	2	25	stimDur
176	0.23	1.01	0	46	2	25	stimDur
497	0.62	1.87	0	47	2	25	stimDur
457	0.81	0.81	0	48	2	25	stimDur
247	0.19	0.8	0	49	2	25	stimDur
136	0.68	0.91	0	50	2	25	stimDur
86	0.39	1.13	0	51	2	25	stimDur
527	0.21	0.97	0	52	2	25	stimDur
