condition	stimulus	ITI	trial	targetResponse	block	subject	task
target	5	0.73	1	left	1	20	P300
distractor	2	2.67	2	left	1	20	P300
distractor	3	1.37	3	left	1	20	P300
distractor	2	1.27	4	left	1	20	P300
distractor	1	1.57	5	left	1	20	P300
distractor	4	0.81	6	left	1	20	P300
target	5	0.74	7	left	1	20	P300
distractor	4	1.28	8	left	1	20	P300
distractor	4	0.97	9	left	1	20	P300
target	5	1.31	10	left	1	20	P300
distractor	4	0.98	11	left	1	20	P300
distractor	1	0.84	12	left	1	20	P300
target	5	0.9	13	left	1	20	P300
distractor	2	1.18	14	left	1	20	P300
distractor	1	1.27	15	left	1	20	P300
distractor	4	2.23	16	left	1	20	P300
distractor	4	1.19	17	left	1	20	P300
distractor	2	0.99	18	left	1	20	P300
distractor	3	0.75	19	left	1	20	P300
distractor	4	1	20	left	1	20	P300
distractor	2	0.92	21	left	1	20	P300
target	5	0.82	22	left	1	20	P300
distractor	4	1.11	23	left	1	20	P300
distractor	4	1.67	24	left	1	20	P300
distractor	3	1.17	25	left	1	20	P300
distractor	3	1.07	26	left	1	20	P300
distractor	3	1.15	27	left	1	20	P300
distractor	3	2.1	28	left	1	20	P300
target	5	1.56	29	left	1	20	P300
distractor	3	1.36	30	left	1	20	P300
distractor	2	0.86	31	left	1	20	P300
target	5	0.83	32	left	1	20	P300
distractor	3	1.01	33	left	1	20	P300
target	5	2.07	34	left	1	20	P300
distractor	3	0.93	35	left	1	20	P300
distractor	3	1.14	36	left	1	20	P300
distractor	2	1.2	37	left	1	20	P300
distractor	2	1.33	38	left	1	20	P300
distractor	4	0.95	39	left	1	20	P300
distractor	2	2.01	40	left	1	20	P300
distractor	4	1.03	41	left	1	20	P300
target	5	0.86	42	left	1	20	P300
distractor	2	0.79	43	left	1	20	P300
distractor	4	2.53	44	left	1	20	P300
target	5	0.97	45	left	1	20	P300
distractor	4	0.77	46	left	1	20	P300
target	5	1.22	47	left	1	20	P300
distractor	4	1.27	48	left	1	20	P300
target	5	1.16	49	left	1	20	P300
distractor	4	1.27	50	left	1	20	P300
distractor	1	1.73	51	left	1	20	P300
distractor	4	1.38	52	left	1	20	P300
distractor	4	0.91	53	left	1	20	P300
distractor	1	1.8	54	left	1	20	P300
distractor	1	0.71	55	left	1	20	P300
target	5	1.38	56	left	1	20	P300
distractor	1	1.49	57	left	1	20	P300
distractor	3	1.03	58	left	1	20	P300
target	5	1.13	59	left	1	20	P300
distractor	1	2.26	60	left	1	20	P300
distractor	2	0.92	61	left	1	20	P300
distractor	4	1	62	left	1	20	P300
distractor	2	0.98	63	left	1	20	P300
distractor	3	1.23	64	left	1	20	P300
distractor	3	0.7	65	left	1	20	P300
distractor	1	0.72	66	left	1	20	P300
distractor	3	0.75	67	left	1	20	P300
distractor	1	1.47	68	left	1	20	P300
distractor	3	0.85	69	left	1	20	P300
target	5	1.11	70	left	1	20	P300
distractor	4	1.05	71	left	1	20	P300
distractor	1	1.37	72	left	1	20	P300
distractor	2	1.45	73	left	1	20	P300
distractor	1	1.44	74	left	1	20	P300
distractor	3	0.72	75	left	1	20	P300
distractor	3	1.65	76	left	1	20	P300
distractor	2	2.01	77	left	1	20	P300
distractor	3	0.8	78	left	1	20	P300
distractor	1	1.34	79	left	1	20	P300
distractor	2	0.93	80	left	1	20	P300
distractor	1	0.97	81	left	1	20	P300
distractor	1	1.19	82	left	1	20	P300
distractor	2	1.87	83	left	1	20	P300
distractor	1	1.54	84	left	1	20	P300
distractor	3	2.07	85	left	1	20	P300
distractor	3	1.13	86	left	1	20	P300
distractor	2	0.72	87	left	1	20	P300
target	5	1.59	88	left	1	20	P300
distractor	1	0.89	89	left	1	20	P300
distractor	3	1.14	90	left	1	20	P300
distractor	1	1.73	91	left	1	20	P300
target	5	1	92	left	1	20	P300
distractor	4	3.51	93	left	1	20	P300
target	5	3.19	94	left	1	20	P300
distractor	3	0.82	95	left	1	20	P300
target	5	1.55	96	left	1	20	P300
distractor	1	0.97	97	left	1	20	P300
target	5	0.85	98	left	1	20	P300
distractor	4	1.6	99	left	1	20	P300
target	5	0.8	100	left	1	20	P300
distractor	2	0.95	101	left	1	20	P300
distractor	1	0.8	102	left	1	20	P300
distractor	4	0.99	103	left	1	20	P300
distractor	2	1.82	104	left	1	20	P300
distractor	3	0.75	105	left	1	20	P300
distractor	1	0.91	106	left	1	20	P300
distractor	4	0.92	107	left	1	20	P300
distractor	1	0.85	108	left	1	20	P300
distractor	4	0.72	109	left	1	20	P300
target	5	0.8	110	left	1	20	P300
distractor	3	1.9	111	left	1	20	P300
distractor	2	0.81	112	left	1	20	P300
distractor	2	0.7	113	left	1	20	P300
distractor	2	0.94	114	left	1	20	P300
distractor	2	1.12	115	left	1	20	P300
target	5	0.89	116	left	1	20	P300
distractor	2	2.08	117	left	1	20	P300
target	5	0.77	118	left	1	20	P300
distractor	1	2.01	119	left	1	20	P300
distractor	1	0.98	120	left	1	20	P300
distractor	2	0.9	1	right	2	20	P300
distractor	4	0.76	2	right	2	20	P300
target	5	1.17	3	right	2	20	P300
distractor	3	0.82	4	right	2	20	P300
distractor	1	1.22	5	right	2	20	P300
distractor	4	1.12	6	right	2	20	P300
distractor	3	0.88	7	right	2	20	P300
distractor	3	0.72	8	right	2	20	P300
distractor	4	3.92	9	right	2	20	P300
distractor	1	1.14	10	right	2	20	P300
distractor	1	0.7	11	right	2	20	P300
distractor	3	1.29	12	right	2	20	P300
distractor	2	0.9	13	right	2	20	P300
target	5	0.71	14	right	2	20	P300
distractor	1	0.8	15	right	2	20	P300
distractor	3	1.69	16	right	2	20	P300
distractor	1	0.79	17	right	2	20	P300
target	5	0.74	18	right	2	20	P300
distractor	1	0.8	19	right	2	20	P300
target	5	2.85	20	right	2	20	P300
distractor	1	1.13	21	right	2	20	P300
target	5	1.06	22	right	2	20	P300
distractor	1	1.03	23	right	2	20	P300
distractor	1	1.54	24	right	2	20	P300
distractor	4	1.03	25	right	2	20	P300
distractor	3	1.17	26	right	2	20	P300
distractor	4	1.4	27	right	2	20	P300
distractor	3	2.01	28	right	2	20	P300
distractor	1	0.71	29	right	2	20	P300
target	5	0.83	30	right	2	20	P300
distractor	3	1.33	31	right	2	20	P300
distractor	2	1.07	32	right	2	20	P300
distractor	4	0.9	33	right	2	20	P300
distractor	4	1.19	34	right	2	20	P300
target	5	1.11	35	right	2	20	P300
distractor	3	0.86	36	right	2	20	P300
distractor	1	1.26	37	right	2	20	P300
distractor	1	0.8	38	right	2	20	P300
distractor	2	1.55	39	right	2	20	P300
target	5	0.71	40	right	2	20	P300
distractor	1	1.12	41	right	2	20	P300
target	5	1.15	42	right	2	20	P300
distractor	4	1.16	43	right	2	20	P300
distractor	2	1.4	44	right	2	20	P300
distractor	4	0.87	45	right	2	20	P300
distractor	4	0.7	46	right	2	20	P300
distractor	1	1.52	47	right	2	20	P300
distractor	4	1.39	48	right	2	20	P300
distractor	2	1.01	49	right	2	20	P300
target	5	1.58	50	right	2	20	P300
distractor	2	0.92	51	right	2	20	P300
distractor	3	1.5	52	right	2	20	P300
distractor	3	1.26	53	right	2	20	P300
distractor	2	1.13	54	right	2	20	P300
distractor	2	2.45	55	right	2	20	P300
distractor	2	2.41	56	right	2	20	P300
distractor	3	1.57	57	right	2	20	P300
distractor	4	0.89	58	right	2	20	P300
distractor	4	0.7	59	right	2	20	P300
distractor	3	1.62	60	right	2	20	P300
distractor	1	0.71	61	right	2	20	P300
distractor	1	0.88	62	right	2	20	P300
distractor	2	0.84	63	right	2	20	P300
distractor	2	4.16	64	right	2	20	P300
distractor	2	0.81	65	right	2	20	P300
distractor	3	0.84	66	right	2	20	P300
distractor	4	0.89	67	right	2	20	P300
distractor	1	0.73	68	right	2	20	P300
distractor	1	1.04	69	right	2	20	P300
distractor	3	0.73	70	right	2	20	P300
distractor	2	1.11	71	right	2	20	P300
distractor	3	0.73	72	right	2	20	P300
target	5	1.56	73	right	2	20	P300
distractor	3	2.07	74	right	2	20	P300
distractor	4	0.9	75	right	2	20	P300
target	5	1.1	76	right	2	20	P300
distractor	4	0.74	77	right	2	20	P300
target	5	1.42	78	right	2	20	P300
distractor	4	1.03	79	right	2	20	P300
target	5	1.58	80	right	2	20	P300
distractor	2	1.41	81	right	2	20	P300
target	5	0.92	82	right	2	20	P300
distractor	2	0.99	83	right	2	20	P300
target	5	2.15	84	right	2	20	P300
distractor	2	0.85	85	right	2	20	P300
target	5	1.14	86	right	2	20	P300
distractor	1	0.78	87	right	2	20	P300
distractor	2	1.27	88	right	2	20	P300
distractor	1	1.21	89	right	2	20	P300
distractor	2	1.02	90	right	2	20	P300
target	5	1.8	91	right	2	20	P300
distractor	4	0.83	92	right	2	20	P300
distractor	1	0.85	93	right	2	20	P300
target	5	0.85	94	right	2	20	P300
distractor	1	0.88	95	right	2	20	P300
distractor	3	1.21	96	right	2	20	P300
distractor	4	0.76	97	right	2	20	P300
distractor	2	1.14	98	right	2	20	P300
target	5	1.22	99	right	2	20	P300
distractor	1	0.7	100	right	2	20	P300
distractor	4	0.8	101	right	2	20	P300
distractor	4	0.71	102	right	2	20	P300
distractor	3	0.84	103	right	2	20	P300
target	5	0.75	104	right	2	20	P300
distractor	1	0.84	105	right	2	20	P300
distractor	4	1.08	106	right	2	20	P300
distractor	3	0.71	107	right	2	20	P300
target	5	0.71	108	right	2	20	P300
distractor	3	1.12	109	right	2	20	P300
target	5	1.11	110	right	2	20	P300
distractor	2	0.85	111	right	2	20	P300
distractor	3	0.89	112	right	2	20	P300
distractor	4	1.05	113	right	2	20	P300
target	5	0.92	114	right	2	20	P300
