condition	stimulus	ITI	trial	targetResponse	block	subject	task
distractor	5	1.13	1	left	1	39	P300
target	4	0.75	2	left	1	39	P300
distractor	3	0.86	3	left	1	39	P300
target	4	0.82	4	left	1	39	P300
distractor	2	1.17	5	left	1	39	P300
distractor	3	1.42	6	left	1	39	P300
distractor	5	1.48	7	left	1	39	P300
distractor	1	0.87	8	left	1	39	P300
distractor	3	1.51	9	left	1	39	P300
distractor	5	1.41	10	left	1	39	P300
target	4	2.83	11	left	1	39	P300
distractor	1	2.13	12	left	1	39	P300
target	4	0.82	13	left	1	39	P300
distractor	5	2.01	14	left	1	39	P300
target	4	0.85	15	left	1	39	P300
distractor	1	1.29	16	left	1	39	P300
distractor	3	0.79	17	left	1	39	P300
distractor	3	0.82	18	left	1	39	P300
distractor	3	1.25	19	left	1	39	P300
distractor	3	0.94	20	left	1	39	P300
distractor	5	0.78	21	left	1	39	P300
distractor	2	0.83	22	left	1	39	P300
distractor	1	2.03	23	left	1	39	P300
distractor	5	0.95	24	left	1	39	P300
target	4	0.92	25	left	1	39	P300
distractor	3	0.92	26	left	1	39	P300
distractor	2	0.81	27	left	1	39	P300
distractor	2	1.05	28	left	1	39	P300
distractor	3	0.97	29	left	1	39	P300
distractor	3	0.87	30	left	1	39	P300
distractor	1	1.5	31	left	1	39	P300
target	4	1.19	32	left	1	39	P300
distractor	5	0.98	33	left	1	39	P300
target	4	1.06	34	left	1	39	P300
distractor	2	1.4	35	left	1	39	P300
distractor	1	0.97	36	left	1	39	P300
distractor	2	1.19	37	left	1	39	P300
distractor	2	0.96	38	left	1	39	P300
distractor	1	0.82	39	left	1	39	P300
distractor	2	1.28	40	left	1	39	P300
distractor	1	0.76	41	left	1	39	P300
target	4	2.15	42	left	1	39	P300
distractor	1	0.82	43	left	1	39	P300
distractor	1	0.72	44	left	1	39	P300
target	4	0.85	45	left	1	39	P300
distractor	5	1.1	46	left	1	39	P300
target	4	0.83	47	left	1	39	P300
distractor	1	1.13	48	left	1	39	P300
distractor	2	1.09	49	left	1	39	P300
distractor	3	0.83	50	left	1	39	P300
distractor	5	1.18	51	left	1	39	P300
distractor	1	1.39	52	left	1	39	P300
distractor	5	1.99	53	left	1	39	P300
distractor	1	1.07	54	left	1	39	P300
target	4	0.81	55	left	1	39	P300
distractor	2	0.84	56	left	1	39	P300
distractor	5	3.43	57	left	1	39	P300
distractor	5	1.59	58	left	1	39	P300
distractor	2	1.01	59	left	1	39	P300
distractor	3	0.81	60	left	1	39	P300
target	4	1.15	61	left	1	39	P300
distractor	1	0.86	62	left	1	39	P300
target	4	1.24	63	left	1	39	P300
distractor	5	0.9	64	left	1	39	P300
distractor	2	0.79	65	left	1	39	P300
distractor	2	1.14	66	left	1	39	P300
distractor	1	0.99	67	left	1	39	P300
distractor	2	0.76	68	left	1	39	P300
distractor	1	1.01	69	left	1	39	P300
distractor	5	1.1	70	left	1	39	P300
distractor	2	1.06	71	left	1	39	P300
distractor	2	0.94	72	left	1	39	P300
distractor	1	0.79	73	left	1	39	P300
distractor	3	1.78	74	left	1	39	P300
distractor	5	1.38	75	left	1	39	P300
distractor	1	0.81	76	left	1	39	P300
distractor	1	0.97	77	left	1	39	P300
distractor	2	0.76	78	left	1	39	P300
distractor	3	0.92	79	left	1	39	P300
distractor	3	1.37	80	left	1	39	P300
distractor	5	1.02	81	left	1	39	P300
distractor	3	1.77	82	left	1	39	P300
distractor	2	0.72	83	left	1	39	P300
distractor	3	1.66	84	left	1	39	P300
distractor	3	1.81	85	left	1	39	P300
distractor	5	0.96	86	left	1	39	P300
distractor	2	1.22	87	left	1	39	P300
distractor	2	0.97	88	left	1	39	P300
distractor	3	0.76	89	left	1	39	P300
target	4	0.71	90	left	1	39	P300
distractor	5	0.83	91	left	1	39	P300
target	4	1.3	92	left	1	39	P300
distractor	3	0.78	93	left	1	39	P300
distractor	3	1.35	94	left	1	39	P300
distractor	5	0.72	95	left	1	39	P300
distractor	3	1.04	96	left	1	39	P300
distractor	1	0.75	97	left	1	39	P300
target	4	0.8	98	left	1	39	P300
distractor	1	0.71	99	left	1	39	P300
target	4	1.12	100	left	1	39	P300
distractor	5	0.82	101	left	1	39	P300
distractor	2	1.08	102	left	1	39	P300
distractor	5	1.12	103	left	1	39	P300
target	4	0.93	104	left	1	39	P300
distractor	3	1.02	105	left	1	39	P300
target	4	1.72	106	left	1	39	P300
distractor	2	1.02	107	left	1	39	P300
target	4	1.11	108	left	1	39	P300
distractor	1	1.15	109	left	1	39	P300
distractor	1	0.98	110	left	1	39	P300
target	4	0.72	111	left	1	39	P300
distractor	5	1.73	112	left	1	39	P300
distractor	2	1.36	113	left	1	39	P300
distractor	2	0.85	114	left	1	39	P300
distractor	5	1.7	115	left	1	39	P300
distractor	5	0.98	116	left	1	39	P300
distractor	1	0.89	117	left	1	39	P300
target	4	2.99	118	left	1	39	P300
distractor	3	1.87	119	left	1	39	P300
target	4	1.58	120	left	1	39	P300
distractor	1	0.82	1	left	2	39	P300
distractor	3	0.8	2	left	2	39	P300
target	2	2.4	3	left	2	39	P300
distractor	5	0.77	4	left	2	39	P300
distractor	4	0.75	5	left	2	39	P300
distractor	1	0.95	6	left	2	39	P300
distractor	3	0.73	7	left	2	39	P300
distractor	4	0.78	8	left	2	39	P300
distractor	1	1.65	9	left	2	39	P300
distractor	4	1.09	10	left	2	39	P300
distractor	1	0.77	11	left	2	39	P300
target	2	1.7	12	left	2	39	P300
distractor	4	1.22	13	left	2	39	P300
