stimulus	stimDur	ITI	flickerDot	trial	block	subject	task
99	0.38	NaN	0	1	1	39	stimDur
218	0.26	NaN	0	2	1	39	stimDur
435	0.16	NaN	0	3	1	39	stimDur
35	0.52	NaN	0	4	1	39	stimDur
18	0.93	NaN	0	5	1	39	stimDur
463	1.17	NaN	0.0036	6	1	39	stimDur
508	0.24	NaN	0	7	1	39	stimDur
460	0.65	NaN	0	8	1	39	stimDur
506	0.35	NaN	0	9	1	39	stimDur
254	0.5	NaN	0	10	1	39	stimDur
295	0.19	NaN	0	11	1	39	stimDur
430	0.17	NaN	0	12	1	39	stimDur
494	1.42	NaN	1.2917	13	1	39	stimDur
351	0.15	NaN	0	14	1	39	stimDur
239	0.13	NaN	0	15	1	39	stimDur
94	0.32	NaN	0	16	1	39	stimDur
285	0.12	NaN	0	17	1	39	stimDur
263	0.15	NaN	0	18	1	39	stimDur
229	1.1	NaN	0	19	1	39	stimDur
364	0.5	NaN	0	20	1	39	stimDur
411	0.15	NaN	0	21	1	39	stimDur
510	1.15	NaN	0	22	1	39	stimDur
127	0.66	NaN	0	23	1	39	stimDur
511	1.04	NaN	0.1865	24	1	39	stimDur
307	0.15	NaN	0	25	1	39	stimDur
186	1.11	NaN	0	26	1	39	stimDur
477	0.15	NaN	0	27	1	39	stimDur
143	1.28	NaN	0	28	1	39	stimDur
68	0.46	NaN	0	29	1	39	stimDur
441	0.12	NaN	0	30	1	39	stimDur
93	0.25	NaN	0	31	1	39	stimDur
389	0.32	NaN	0.1891	32	1	39	stimDur
509	0.66	NaN	0	33	1	39	stimDur
496	0.64	NaN	0	34	1	39	stimDur
262	0.29	NaN	0	35	1	39	stimDur
439	0.17	NaN	0	36	1	39	stimDur
241	0.18	NaN	0	37	1	39	stimDur
468	0.93	NaN	0	38	1	39	stimDur
296	0.45	NaN	0	39	1	39	stimDur
391	0.81	NaN	0	40	1	39	stimDur
166	0.34	NaN	0	41	1	39	stimDur
93	0.67	NaN	0	42	1	39	stimDur
165	0.34	NaN	0.1514	43	1	39	stimDur
71	0.1	NaN	0	44	1	39	stimDur
70	0.47	NaN	0	45	1	39	stimDur
333	0.3	NaN	0	46	1	39	stimDur
468	0.47	NaN	0	47	1	39	stimDur
455	0.17	NaN	0	48	1	39	stimDur
445	0.17	NaN	0	49	1	39	stimDur
456	1.11	NaN	0	50	1	39	stimDur
222	0.28	NaN	0	51	1	39	stimDur
452	0.38	NaN	0	52	1	39	stimDur
153	0.1	NaN	0	53	1	39	stimDur
134	0.48	NaN	0.3433	54	1	39	stimDur
158	0.16	NaN	0	55	1	39	stimDur
36	0.49	NaN	0	56	1	39	stimDur
193	0.27	NaN	0	57	1	39	stimDur
270	0.87	NaN	0	58	1	39	stimDur
241	0.92	NaN	0	59	1	39	stimDur
117	1.32	NaN	0	60	1	39	stimDur
173	0.48	NaN	0.3725	61	1	39	stimDur
58	0.55	NaN	0	62	1	39	stimDur
474	0.16	NaN	0	63	1	39	stimDur
191	0.54	NaN	0	64	1	39	stimDur
102	0.1	NaN	0	65	1	39	stimDur
309	0.3	NaN	0	66	1	39	stimDur
220	1.28	NaN	0	67	1	39	stimDur
31	0.51	NaN	0	68	1	39	stimDur
512	0.57	NaN	0	69	1	39	stimDur
426	0.35	NaN	0	70	1	39	stimDur
189	1	NaN	0	71	1	39	stimDur
100	0.69	NaN	0.5048	72	1	39	stimDur
524	0.31	NaN	0	73	1	39	stimDur
341	0.1	NaN	0	74	1	39	stimDur
169	0.6	NaN	0	75	1	39	stimDur
381	0.26	NaN	0	76	1	39	stimDur
528	0.48	NaN	0	77	1	39	stimDur
367	0.69	NaN	0	78	1	39	stimDur
424	0.21	NaN	0	79	1	39	stimDur
19	0.27	NaN	0	80	1	39	stimDur
36	0.73	NaN	0	81	1	39	stimDur
309	0.12	NaN	0	82	1	39	stimDur
289	0.19	NaN	0	83	1	39	stimDur
449	0.46	NaN	0	84	1	39	stimDur
266	1.13	NaN	0.0141	85	1	39	stimDur
178	0.52	NaN	0	86	1	39	stimDur
126	0.33	NaN	0	87	1	39	stimDur
391	0.48	NaN	0	88	1	39	stimDur
28	0.35	NaN	0	89	1	39	stimDur
389	0.36	NaN	0	90	1	39	stimDur
18	0.36	NaN	0	91	1	39	stimDur
507	0.22	NaN	0	92	1	39	stimDur
505	0.72	NaN	0.5941	93	1	39	stimDur
354	0.23	NaN	0	94	1	39	stimDur
306	0.1	NaN	0	95	1	39	stimDur
199	0.4	NaN	0	96	1	39	stimDur
324	0.21	NaN	0	97	1	39	stimDur
17	0.17	NaN	0	98	1	39	stimDur
167	0.4	NaN	0	99	1	39	stimDur
391	0.1	NaN	0	100	1	39	stimDur
109	0.22	NaN	0	101	1	39	stimDur
455	0.1	NaN	0	102	1	39	stimDur
327	0.35	NaN	0	103	1	39	stimDur
81	0.21	NaN	0	104	1	39	stimDur
287	0.34	NaN	0	105	1	39	stimDur
374	0.16	NaN	0	106	1	39	stimDur
487	0.3	NaN	0	107	1	39	stimDur
214	0.15	NaN	0	108	1	39	stimDur
439	0.77	NaN	0	109	1	39	stimDur
183	1.27	NaN	0.2108	110	1	39	stimDur
420	0.29	NaN	0	111	1	39	stimDur
352	0.21	NaN	0	112	1	39	stimDur
227	0.26	NaN	0	113	1	39	stimDur
501	1.14	NaN	0	114	1	39	stimDur
387	0.36	NaN	0	115	1	39	stimDur
299	1.46	NaN	0	116	1	39	stimDur
482	0.44	NaN	0.0218	117	1	39	stimDur
322	0.13	NaN	0	118	1	39	stimDur
363	1.46	NaN	0	119	1	39	stimDur
172	0.65	NaN	0	120	1	39	stimDur
375	0.16	1.6	0	1	2	39	stimDur
235	0.68	1.14	0.001	2	2	39	stimDur
71	0.8	0.92	0	3	2	39	stimDur
361	0.17	0.95	0	4	2	39	stimDur
160	0.11	1.32	0	5	2	39	stimDur
84	0.71	1.31	0	6	2	39	stimDur
58	1.01	1.48	0	7	2	39	stimDur
529	0.25	1.03	0	8	2	39	stimDur
231	0.12	0.99	0	9	2	39	stimDur
188	0.82	0.8	0	10	2	39	stimDur
271	0.32	1.11	0.0618	11	2	39	stimDur
374	0.75	1.27	0	12	2	39	stimDur
494	0.55	1.06	0	13	2	39	stimDur
429	1.07	0.95	0	14	2	39	stimDur
347	0.96	1.4	0	15	2	39	stimDur
324	0.11	1.19	0	16	2	39	stimDur
515	0.1	0.94	0	17	2	39	stimDur
249	0.13	0.85	0	18	2	39	stimDur
406	0.14	0.8	0	19	2	39	stimDur
77	1	0.81	0.0586	20	2	39	stimDur
146	0.92	1.4	0	21	2	39	stimDur
121	0.97	1.81	0	22	2	39	stimDur
230	0.13	1.56	0	23	2	39	stimDur
123	0.12	1.08	0	24	2	39	stimDur
506	0.12	0.85	0	25	2	39	stimDur
57	0.3	1.02	0	26	2	39	stimDur
197	0.22	0.85	0	27	2	39	stimDur
141	0.67	0.8	0	28	2	39	stimDur
421	0.24	1.96	0	29	2	39	stimDur
136	1.43	1.04	0.1054	30	2	39	stimDur
73	0.56	1.13	0	31	2	39	stimDur
462	0.24	2.23	0	32	2	39	stimDur
284	0.21	1.77	0	33	2	39	stimDur
