stimulus	stimDur	ITI	flickerDot	trial	block	subject	task
83	0.7	NaN	0.4733	1	1	13	stimDur
101	0.17	NaN	0	2	1	13	stimDur
17	0.19	NaN	0	3	1	13	stimDur
493	0.52	NaN	0	4	1	13	stimDur
50	0.84	NaN	0	5	1	13	stimDur
510	0.62	NaN	0	6	1	13	stimDur
249	0.41	NaN	0	7	1	13	stimDur
519	0.32	NaN	0	8	1	13	stimDur
130	1.46	NaN	1.1553	9	1	13	stimDur
461	0.53	NaN	0	10	1	13	stimDur
328	1.2	NaN	0	11	1	13	stimDur
76	0.14	NaN	0	12	1	13	stimDur
87	0.85	NaN	0	13	1	13	stimDur
385	0.73	NaN	0	14	1	13	stimDur
181	0.15	NaN	0	15	1	13	stimDur
140	1.22	NaN	0.8466	16	1	13	stimDur
403	1.48	NaN	0	17	1	13	stimDur
136	0.17	NaN	0	18	1	13	stimDur
455	0.16	NaN	0	19	1	13	stimDur
41	0.11	NaN	0	20	1	13	stimDur
451	0.37	NaN	0	21	1	13	stimDur
117	0.87	NaN	0	22	1	13	stimDur
45	0.58	NaN	0	23	1	13	stimDur
529	0.14	NaN	0	24	1	13	stimDur
105	1.29	NaN	0.2392	25	1	13	stimDur
352	0.24	NaN	0	26	1	13	stimDur
307	0.36	NaN	0	27	1	13	stimDur
494	0.27	NaN	0	28	1	13	stimDur
278	0.39	NaN	0	29	1	13	stimDur
368	0.48	NaN	0	30	1	13	stimDur
362	0.53	NaN	0	31	1	13	stimDur
224	1.02	NaN	0	32	1	13	stimDur
67	1.31	NaN	0.3884	33	1	13	stimDur
68	0.88	NaN	0	34	1	13	stimDur
240	1.07	NaN	0	35	1	13	stimDur
470	0.25	NaN	0	36	1	13	stimDur
455	0.23	NaN	0	37	1	13	stimDur
298	1.09	NaN	0	38	1	13	stimDur
405	1.23	NaN	0	39	1	13	stimDur
342	0.27	NaN	0	40	1	13	stimDur
273	0.18	NaN	0	41	1	13	stimDur
91	0.19	NaN	0	42	1	13	stimDur
513	0.62	NaN	0	43	1	13	stimDur
324	0.63	NaN	0	44	1	13	stimDur
373	0.79	NaN	0.6079	45	1	13	stimDur
207	0.35	NaN	0	46	1	13	stimDur
303	0.61	NaN	0	47	1	13	stimDur
15	1.02	NaN	0	48	1	13	stimDur
491	0.16	NaN	0	49	1	13	stimDur
410	0.1	NaN	0	50	1	13	stimDur
28	0.96	NaN	0	51	1	13	stimDur
498	0.2	NaN	0	52	1	13	stimDur
167	1.4	NaN	0	53	1	13	stimDur
411	0.77	NaN	0.265	54	1	13	stimDur
11	0.32	NaN	0	55	1	13	stimDur
15	0.11	NaN	0	56	1	13	stimDur
111	0.82	NaN	0	57	1	13	stimDur
376	0.25	NaN	0	58	1	13	stimDur
27	0.46	NaN	0	59	1	13	stimDur
471	1.47	NaN	0	60	1	13	stimDur
78	0.49	NaN	0	61	1	13	stimDur
152	0.41	NaN	0	62	1	13	stimDur
129	0.23	NaN	0	63	1	13	stimDur
332	0.53	NaN	0	64	1	13	stimDur
140	1.48	NaN	0.5542	65	1	13	stimDur
263	0.45	NaN	0	66	1	13	stimDur
207	1.03	NaN	0	67	1	13	stimDur
299	1.04	NaN	0	68	1	13	stimDur
29	1.44	NaN	0	69	1	13	stimDur
46	0.21	NaN	0	70	1	13	stimDur
356	0.16	NaN	0	71	1	13	stimDur
144	0.23	NaN	0	72	1	13	stimDur
54	0.1	NaN	0	73	1	13	stimDur
49	0.17	NaN	0	74	1	13	stimDur
125	0.48	NaN	0.2904	75	1	13	stimDur
113	0.63	NaN	0	76	1	13	stimDur
447	0.57	NaN	0	77	1	13	stimDur
86	1.01	NaN	0	78	1	13	stimDur
310	0.66	NaN	0	79	1	13	stimDur
135	0.94	NaN	0	80	1	13	stimDur
46	0.1	NaN	0	81	1	13	stimDur
90	0.13	NaN	0	82	1	13	stimDur
438	0.16	NaN	0	83	1	13	stimDur
269	1.08	NaN	0	84	1	13	stimDur
129	0.21	NaN	0	85	1	13	stimDur
368	0.17	NaN	0	86	1	13	stimDur
189	0.12	NaN	0	87	1	13	stimDur
210	0.36	NaN	0	88	1	13	stimDur
178	0.14	NaN	0	89	1	13	stimDur
377	0.57	NaN	0	90	1	13	stimDur
133	0.2	NaN	0	91	1	13	stimDur
193	0.54	NaN	0	92	1	13	stimDur
