condition	stimulus	ITI	trial	targetResponse	block	subject	task
distractor	4	1.05	1	right	1	1	P300
distractor	2	0.76	2	right	1	1	P300
distractor	4	0.72	3	right	1	1	P300
distractor	4	0.75	4	right	1	1	P300
distractor	1	0.71	5	right	1	1	P300
distractor	1	0.74	6	right	1	1	P300
distractor	2	0.81	7	right	1	1	P300
target	3	1.24	8	right	1	1	P300
distractor	5	0.7	9	right	1	1	P300
target	3	1.05	10	right	1	1	P300
distractor	1	0.73	11	right	1	1	P300
distractor	5	2.18	12	right	1	1	P300
distractor	2	1.06	13	right	1	1	P300
distractor	1	0.79	14	right	1	1	P300
distractor	1	0.82	15	right	1	1	P300
distractor	5	1.29	16	right	1	1	P300
distractor	1	0.79	17	right	1	1	P300
distractor	4	1.07	18	right	1	1	P300
distractor	5	2.22	19	right	1	1	P300
distractor	5	1.51	20	right	1	1	P300
distractor	2	0.81	21	right	1	1	P300
distractor	2	0.99	22	right	1	1	P300
target	3	1.12	23	right	1	1	P300
distractor	1	0.77	24	right	1	1	P300
target	3	1.46	25	right	1	1	P300
distractor	4	0.7	26	right	1	1	P300
distractor	1	0.73	27	right	1	1	P300
target	3	0.98	28	right	1	1	P300
distractor	1	1.1	29	right	1	1	P300
distractor	1	1.06	30	right	1	1	P300
distractor	4	0.86	31	right	1	1	P300
distractor	4	2.64	32	right	1	1	P300
distractor	5	1.07	33	right	1	1	P300
distractor	5	0.9	34	right	1	1	P300
target	3	1.04	35	right	1	1	P300
distractor	4	1.29	36	right	1	1	P300
target	3	1.18	37	right	1	1	P300
distractor	1	0.72	38	right	1	1	P300
target	3	0.83	39	right	1	1	P300
distractor	1	0.9	40	right	1	1	P300
target	3	1.13	41	right	1	1	P300
distractor	4	0.8	42	right	1	1	P300
distractor	4	1.3	43	right	1	1	P300
target	3	0.72	44	right	1	1	P300
distractor	5	0.83	45	right	1	1	P300
distractor	5	1.4	46	right	1	1	P300
distractor	2	0.79	47	right	1	1	P300
distractor	4	1.14	48	right	1	1	P300
distractor	2	1.02	49	right	1	1	P300
distractor	2	1.82	50	right	1	1	P300
distractor	1	0.83	51	right	1	1	P300
target	3	0.72	52	right	1	1	P300
distractor	5	1.27	53	right	1	1	P300
target	3	1.34	54	right	1	1	P300
distractor	2	1.73	55	right	1	1	P300
distractor	4	1.86	56	right	1	1	P300
distractor	1	0.7	57	right	1	1	P300
distractor	1	0.81	58	right	1	1	P300
distractor	2	1.11	59	right	1	1	P300
target	3	1.99	60	right	1	1	P300
distractor	2	1.05	61	right	1	1	P300
target	3	2	62	right	1	1	P300
distractor	4	1.77	63	right	1	1	P300
distractor	1	1.14	64	right	1	1	P300
distractor	5	0.91	65	right	1	1	P300
distractor	4	0.98	66	right	1	1	P300
distractor	5	1.1	67	right	1	1	P300
distractor	5	1.04	68	right	1	1	P300
distractor	1	1.83	69	right	1	1	P300
distractor	2	1.79	70	right	1	1	P300
distractor	4	0.91	71	right	1	1	P300
distractor	2	2.13	72	right	1	1	P300
distractor	2	0.78	73	right	1	1	P300
distractor	2	0.75	74	right	1	1	P300
distractor	4	0.76	75	right	1	1	P300
distractor	5	1	76	right	1	1	P300
distractor	4	0.7	77	right	1	1	P300
target	3	1.98	78	right	1	1	P300
distractor	4	1.46	79	right	1	1	P300
distractor	5	0.7	80	right	1	1	P300
distractor	4	0.78	81	right	1	1	P300
distractor	5	0.87	82	right	1	1	P300
distractor	5	0.76	83	right	1	1	P300
distractor	2	1.42	84	right	1	1	P300
distractor	5	0.88	85	right	1	1	P300
distractor	4	1.92	86	right	1	1	P300
target	3	1.07	87	right	1	1	P300
distractor	2	1.61	88	right	1	1	P300
distractor	1	1.5	89	right	1	1	P300
distractor	4	1.72	90	right	1	1	P300
distractor	5	0.96	91	right	1	1	P300
distractor	1	1.04	92	right	1	1	P300
distractor	2	1.39	93	right	1	1	P300
distractor	4	0.84	94	right	1	1	P300
target	3	0.99	95	right	1	1	P300
distractor	5	0.7	96	right	1	1	P300
target	3	1.09	97	right	1	1	P300
distractor	4	1.09	98	right	1	1	P300
distractor	5	0.94	99	right	1	1	P300
distractor	5	1.41	100	right	1	1	P300
distractor	1	0.86	101	right	1	1	P300
target	3	1.67	102	right	1	1	P300
distractor	1	1.07	103	right	1	1	P300
distractor	1	0.78	104	right	1	1	P300
distractor	2	1.37	105	right	1	1	P300
distractor	1	1.11	106	right	1	1	P300
distractor	5	0.72	107	right	1	1	P300
distractor	2	0.93	108	right	1	1	P300
target	3	1.19	109	right	1	1	P300
distractor	2	1.78	110	right	1	1	P300
target	3	0.7	111	right	1	1	P300
distractor	4	0.9	112	right	1	1	P300
target	3	2.33	113	right	1	1	P300
distractor	2	2.28	114	right	1	1	P300
target	3	1.1	115	right	1	1	P300
distractor	2	1.07	116	right	1	1	P300
target	3	1.46	117	right	1	1	P300
distractor	2	1.12	118	right	1	1	P300
distractor	1	0.84	119	right	1	1	P300
distractor	5	1.08	120	right	1	1	P300
target	1	0.95	1	right	2	1	P300
distractor	2	1.07	2	right	2	1	P300
distractor	5	2.68	3	right	2	1	P300
distractor	5	0.79	4	right	2	1	P300
target	1	0.82	5	right	2	1	P300
distractor	3	0.83	6	right	2	1	P300
distractor	5	1.3	7	right	2	1	P300
distractor	4	0.96	8	right	2	1	P300
distractor	4	0.72	9	right	2	1	P300
distractor	5	1	10	right	2	1	P300
distractor	2	0.8	11	right	2	1	P300
target	1	1.39	12	right	2	1	P300
distractor	2	0.85	13	right	2	1	P300
