condition	stimulus	ITI	trial	targetResponse	block	subject	task
distractor	2	0.82	1	right	1	26	P300
distractor	4	1.91	2	right	1	26	P300
distractor	4	0.9	3	right	1	26	P300
distractor	3	0.79	4	right	1	26	P300
distractor	4	1.4	5	right	1	26	P300
distractor	4	0.76	6	right	1	26	P300
distractor	5	1.58	7	right	1	26	P300
target	1	0.85	8	right	1	26	P300
distractor	4	0.72	9	right	1	26	P300
distractor	4	1.06	10	right	1	26	P300
distractor	2	0.8	11	right	1	26	P300
distractor	5	0.78	12	right	1	26	P300
distractor	2	0.85	13	right	1	26	P300
distractor	3	2.19	14	right	1	26	P300
distractor	4	0.78	15	right	1	26	P300
distractor	2	0.73	16	right	1	26	P300
distractor	3	1.55	17	right	1	26	P300
distractor	2	1.88	18	right	1	26	P300
distractor	3	1.67	19	right	1	26	P300
target	1	1.94	20	right	1	26	P300
distractor	4	1.42	21	right	1	26	P300
target	1	1.68	22	right	1	26	P300
distractor	3	1	23	right	1	26	P300
distractor	2	3.18	24	right	1	26	P300
distractor	3	1.71	25	right	1	26	P300
distractor	2	0.74	26	right	1	26	P300
target	1	0.97	27	right	1	26	P300
distractor	3	1.1	28	right	1	26	P300
target	1	0.88	29	right	1	26	P300
distractor	4	0.94	30	right	1	26	P300
distractor	2	1.18	31	right	1	26	P300
distractor	4	2.11	32	right	1	26	P300
target	1	0.92	33	right	1	26	P300
distractor	5	0.92	34	right	1	26	P300
distractor	2	1.32	35	right	1	26	P300
distractor	2	1.52	36	right	1	26	P300
target	1	2.53	37	right	1	26	P300
distractor	3	1.14	38	right	1	26	P300
distractor	5	0.85	39	right	1	26	P300
distractor	2	0.78	40	right	1	26	P300
distractor	3	0.93	41	right	1	26	P300
distractor	2	1.72	42	right	1	26	P300
target	1	0.87	43	right	1	26	P300
distractor	4	0.84	44	right	1	26	P300
distractor	3	0.84	45	right	1	26	P300
target	1	0.74	46	right	1	26	P300
distractor	5	0.76	47	right	1	26	P300
distractor	5	0.96	48	right	1	26	P300
distractor	3	1.71	49	right	1	26	P300
target	1	1.09	50	right	1	26	P300
distractor	3	0.75	51	right	1	26	P300
distractor	3	0.76	52	right	1	26	P300
target	1	0.79	53	right	1	26	P300
distractor	5	0.75	54	right	1	26	P300
target	1	1.3	55	right	1	26	P300
distractor	3	1.07	56	right	1	26	P300
distractor	3	0.96	57	right	1	26	P300
distractor	3	1.37	58	right	1	26	P300
distractor	2	0.77	59	right	1	26	P300
distractor	5	0.7	60	right	1	26	P300
target	1	0.74	61	right	1	26	P300
distractor	2	1.01	62	right	1	26	P300
target	1	1.04	63	right	1	26	P300
distractor	5	0.78	64	right	1	26	P300
target	1	1.15	65	right	1	26	P300
distractor	5	1.67	66	right	1	26	P300
target	1	0.73	67	right	1	26	P300
distractor	4	0.91	68	right	1	26	P300
distractor	3	0.87	69	right	1	26	P300
distractor	4	1.38	70	right	1	26	P300
distractor	4	0.84	71	right	1	26	P300
distractor	3	0.76	72	right	1	26	P300
target	1	1.09	73	right	1	26	P300
distractor	2	0.7	74	right	1	26	P300
distractor	4	1.84	75	right	1	26	P300
distractor	5	0.8	76	right	1	26	P300
distractor	4	0.91	77	right	1	26	P300
target	1	1.28	78	right	1	26	P300
distractor	4	1.36	79	right	1	26	P300
distractor	5	0.81	80	right	1	26	P300
target	1	0.7	81	right	1	26	P300
distractor	3	0.91	82	right	1	26	P300
target	1	1.16	83	right	1	26	P300
distractor	2	1.58	84	right	1	26	P300
target	1	1.44	85	right	1	26	P300
distractor	3	0.85	86	right	1	26	P300
distractor	2	1.36	87	right	1	26	P300
distractor	4	2.8	88	right	1	26	P300
distractor	4	0.85	89	right	1	26	P300
distractor	5	1.52	90	right	1	26	P300
distractor	4	1.72	91	right	1	26	P300
distractor	4	1.59	92	right	1	26	P300
distractor	5	1.02	93	right	1	26	P300
distractor	3	0.78	94	right	1	26	P300
distractor	5	1.27	95	right	1	26	P300
target	1	0.71	96	right	1	26	P300
distractor	3	1	97	right	1	26	P300
distractor	5	0.73	98	right	1	26	P300
distractor	5	0.86	99	right	1	26	P300
distractor	2	1.32	100	right	1	26	P300
distractor	2	1.13	101	right	1	26	P300
distractor	5	1.4	102	right	1	26	P300
distractor	4	1.12	103	right	1	26	P300
distractor	4	0.88	104	right	1	26	P300
distractor	3	0.81	105	right	1	26	P300
