stimulus	stimDur	ITI	flickerDot	trial	block	subject	task
214	0.67	NaN	0.0053	1	1	2	stimDur
528	0.12	NaN	0	2	1	2	stimDur
243	1.15	NaN	0	3	1	2	stimDur
117	0.92	NaN	0	4	1	2	stimDur
67	0.27	NaN	0	5	1	2	stimDur
203	0.16	NaN	0	6	1	2	stimDur
431	0.11	NaN	0	7	1	2	stimDur
428	0.22	NaN	0	8	1	2	stimDur
456	0.68	NaN	0.527	9	1	2	stimDur
276	0.9	NaN	0	10	1	2	stimDur
214	0.23	NaN	0	11	1	2	stimDur
257	0.17	NaN	0	12	1	2	stimDur
337	0.23	NaN	0	13	1	2	stimDur
181	1.36	NaN	0	14	1	2	stimDur
296	0.12	NaN	0	15	1	2	stimDur
399	0.15	NaN	0	16	1	2	stimDur
45	0.65	NaN	0	17	1	2	stimDur
458	0.14	NaN	0	18	1	2	stimDur
378	0.2	NaN	0	19	1	2	stimDur
379	0.87	NaN	0	20	1	2	stimDur
448	0.22	NaN	0	21	1	2	stimDur
81	0.49	NaN	0	22	1	2	stimDur
419	0.46	NaN	0.0761	23	1	2	stimDur
123	0.2	NaN	0	24	1	2	stimDur
81	0.19	NaN	0	25	1	2	stimDur
61	0.21	NaN	0	26	1	2	stimDur
359	1.07	NaN	0	27	1	2	stimDur
494	0.1	NaN	0	28	1	2	stimDur
295	0.12	NaN	0	29	1	2	stimDur
126	0.24	NaN	0	30	1	2	stimDur
52	0.17	NaN	0	31	1	2	stimDur
342	0.45	NaN	0	32	1	2	stimDur
69	0.42	NaN	0	33	1	2	stimDur
214	0.37	NaN	0	34	1	2	stimDur
289	0.22	NaN	0	35	1	2	stimDur
281	0.39	NaN	0	36	1	2	stimDur
190	0.83	NaN	0	37	1	2	stimDur
231	0.9	NaN	0	38	1	2	stimDur
431	0.41	NaN	0	39	1	2	stimDur
356	0.88	NaN	0.3596	40	1	2	stimDur
358	0.1	NaN	0	41	1	2	stimDur
347	0.15	NaN	0	42	1	2	stimDur
299	0.75	NaN	0	43	1	2	stimDur
322	0.28	NaN	0	44	1	2	stimDur
398	0.23	NaN	0	45	1	2	stimDur
316	0.46	NaN	0	46	1	2	stimDur
165	0.27	NaN	0	47	1	2	stimDur
445	1.17	NaN	0	48	1	2	stimDur
272	0.28	NaN	0	49	1	2	stimDur
292	0.96	NaN	0	50	1	2	stimDur
274	0.5	NaN	0	51	1	2	stimDur
127	1.18	NaN	0	52	1	2	stimDur
198	0.36	NaN	0	53	1	2	stimDur
512	1.34	NaN	0	54	1	2	stimDur
240	0.47	NaN	0	55	1	2	stimDur
224	0.1	NaN	0	56	1	2	stimDur
108	0.73	NaN	0	57	1	2	stimDur
109	1.03	NaN	0.0414	58	1	2	stimDur
327	0.12	NaN	0	59	1	2	stimDur
317	1.36	NaN	0	60	1	2	stimDur
533	0.45	NaN	0	61	1	2	stimDur
24	0.74	NaN	0	62	1	2	stimDur
297	0.18	NaN	0	63	1	2	stimDur
54	1.28	NaN	0.1823	64	1	2	stimDur
424	0.56	NaN	0	65	1	2	stimDur
229	0.43	NaN	0	66	1	2	stimDur
