stimulus	stimDur	ITI	flickerDot	trial	block	subject	task
142	0.73	NaN	0.4232	1	1	9	stimDur
49	0.15	NaN	0	2	1	9	stimDur
240	0.16	NaN	0	3	1	9	stimDur
271	0.48	NaN	0	4	1	9	stimDur
30	0.53	NaN	0	5	1	9	stimDur
277	0.16	NaN	0	6	1	9	stimDur
303	1.26	NaN	0	7	1	9	stimDur
31	0.67	NaN	0	8	1	9	stimDur
450	0.87	NaN	0	9	1	9	stimDur
378	0.82	NaN	0	10	1	9	stimDur
343	0.4	NaN	0	11	1	9	stimDur
285	0.54	NaN	0.0214	12	1	9	stimDur
107	0.1	NaN	0	13	1	9	stimDur
176	0.48	NaN	0	14	1	9	stimDur
298	0.51	NaN	0	15	1	9	stimDur
494	0.6	NaN	0	16	1	9	stimDur
116	0.17	NaN	0	17	1	9	stimDur
38	0.23	NaN	0	18	1	9	stimDur
70	1.4	NaN	0	19	1	9	stimDur
394	0.2	NaN	0	20	1	9	stimDur
468	0.66	NaN	0	21	1	9	stimDur
196	0.2	NaN	0	22	1	9	stimDur
470	0.46	NaN	0	23	1	9	stimDur
528	1.06	NaN	0.5657	24	1	9	stimDur
163	0.91	NaN	0	25	1	9	stimDur
237	0.1	NaN	0	26	1	9	stimDur
438	0.31	NaN	0	27	1	9	stimDur
151	0.28	NaN	0	28	1	9	stimDur
283	1.14	NaN	0	29	1	9	stimDur
444	0.1	NaN	0	30	1	9	stimDur
493	0.33	NaN	0	31	1	9	stimDur
285	1.43	NaN	0	32	1	9	stimDur
170	0.11	NaN	0	33	1	9	stimDur
108	0.61	NaN	0.001	34	1	9	stimDur
224	0.72	NaN	0	35	1	9	stimDur
334	0.13	NaN	0	36	1	9	stimDur
520	0.2	NaN	0	37	1	9	stimDur
214	0.35	NaN	0	38	1	9	stimDur
98	0.17	NaN	0	39	1	9	stimDur
65	1.25	NaN	0	40	1	9	stimDur
274	0.69	NaN	0	41	1	9	stimDur
148	0.13	NaN	0	42	1	9	stimDur
414	1.06	NaN	0.2569	43	1	9	stimDur
473	0.21	NaN	0	44	1	9	stimDur
381	0.29	NaN	0	45	1	9	stimDur
129	0.53	NaN	0	46	1	9	stimDur
269	0.37	NaN	0	47	1	9	stimDur
433	0.42	NaN	0	48	1	9	stimDur
518	1.28	NaN	0	49	1	9	stimDur
54	0.28	NaN	0	50	1	9	stimDur
253	0.4	NaN	0	51	1	9	stimDur
31	0.16	NaN	0	52	1	9	stimDur
64	0.1	NaN	0	53	1	9	stimDur
208	0.4	NaN	0.0839	54	1	9	stimDur
453	0.13	NaN	0	55	1	9	stimDur
463	0.62	NaN	0	56	1	9	stimDur
409	0.18	NaN	0	57	1	9	stimDur
23	0.39	NaN	0	58	1	9	stimDur
254	0.9	NaN	0	59	1	9	stimDur
109	0.65	NaN	0	60	1	9	stimDur
505	0.31	NaN	0	61	1	9	stimDur
427	0.62	NaN	0	62	1	9	stimDur
305	0.23	NaN	0	63	1	9	stimDur
409	1.17	NaN	0.2376	64	1	9	stimDur
497	0.22	NaN	0	65	1	9	stimDur
83	0.52	NaN	0	66	1	9	stimDur
487	0.32	NaN	0	67	1	9	stimDur
428	0.11	NaN	0	68	1	9	stimDur
265	0.29	NaN	0	69	1	9	stimDur
351	0.48	NaN	0	70	1	9	stimDur
380	0.35	NaN	0	71	1	9	stimDur
434	1.27	NaN	1.162	72	1	9	stimDur
521	0.14	NaN	0	73	1	9	stimDur
