stimulus	stimDur	ITI	flickerDot	trial	block	subject	task
170	0.13	NaN	0	1	1	21	stimDur
334	0.24	NaN	0	2	1	21	stimDur
364	0.14	NaN	0	3	1	21	stimDur
131	1.16	NaN	0	4	1	21	stimDur
222	1.49	NaN	0.452	5	1	21	stimDur
286	1.12	NaN	0	6	1	21	stimDur
262	0.65	NaN	0	7	1	21	stimDur
380	0.42	NaN	0	8	1	21	stimDur
387	0.27	NaN	0	9	1	21	stimDur
297	0.21	NaN	0	10	1	21	stimDur
440	0.76	NaN	0	11	1	21	stimDur
160	0.1	NaN	0	12	1	21	stimDur
168	1.08	NaN	0	13	1	21	stimDur
366	0.27	NaN	0	14	1	21	stimDur
329	0.22	NaN	0	15	1	21	stimDur
289	0.8	NaN	0.688	16	1	21	stimDur
211	0.34	NaN	0	17	1	21	stimDur
386	1.2	NaN	0	18	1	21	stimDur
410	0.41	NaN	0	19	1	21	stimDur
140	1.1	NaN	0	20	1	21	stimDur
399	0.4	NaN	0	21	1	21	stimDur
477	1.36	NaN	0.7088	22	1	21	stimDur
410	0.19	NaN	0	23	1	21	stimDur
465	0.2	NaN	0	24	1	21	stimDur
212	1.48	NaN	0	25	1	21	stimDur
153	0.97	NaN	0	26	1	21	stimDur
334	0.15	NaN	0	27	1	21	stimDur
442	0.73	NaN	0	28	1	21	stimDur
253	0.3	NaN	0	29	1	21	stimDur
105	0.13	NaN	0	30	1	21	stimDur
278	0.73	NaN	0	31	1	21	stimDur
90	1.47	NaN	0.0475	32	1	21	stimDur
183	0.98	NaN	0	33	1	21	stimDur
225	0.75	NaN	0	34	1	21	stimDur
254	0.29	NaN	0	35	1	21	stimDur
437	0.12	NaN	0	36	1	21	stimDur
253	0.16	NaN	0	37	1	21	stimDur
50	0.81	NaN	0.4817	38	1	21	stimDur
462	0.45	NaN	0	39	1	21	stimDur
393	1.1	NaN	0	40	1	21	stimDur
467	1.4	NaN	0	41	1	21	stimDur
226	1.2	NaN	0	42	1	21	stimDur
420	0.64	NaN	0.0403	43	1	21	stimDur
361	0.17	NaN	0	44	1	21	stimDur
417	0.77	NaN	0	45	1	21	stimDur
411	0.33	NaN	0	46	1	21	stimDur
477	0.81	NaN	0	47	1	21	stimDur
460	0.35	NaN	0	48	1	21	stimDur
47	0.41	NaN	0	49	1	21	stimDur
99	0.52	NaN	0	50	1	21	stimDur
151	0.2	NaN	0	51	1	21	stimDur
354	1.09	NaN	0.2319	52	1	21	stimDur
