stimulus	stimDur	ITI	flickerDot	trial	block	subject	task
15	0.27	NaN	0	1	1	4	stimDur
185	0.87	NaN	0.2921	2	1	4	stimDur
102	0.65	NaN	0	3	1	4	stimDur
68	0.37	NaN	0	4	1	4	stimDur
110	0.46	NaN	0	5	1	4	stimDur
288	1.31	NaN	0	6	1	4	stimDur
522	0.56	NaN	0	7	1	4	stimDur
302	0.55	NaN	0	8	1	4	stimDur
94	0.27	NaN	0	9	1	4	stimDur
339	0.82	NaN	0	10	1	4	stimDur
214	1.06	NaN	0	11	1	4	stimDur
296	0.22	NaN	0	12	1	4	stimDur
486	0.23	NaN	0	13	1	4	stimDur
76	0.61	NaN	0.3389	14	1	4	stimDur
267	0.21	NaN	0	15	1	4	stimDur
428	0.12	NaN	0	16	1	4	stimDur
527	0.21	NaN	0	17	1	4	stimDur
504	0.65	NaN	0	18	1	4	stimDur
106	0.38	NaN	0	19	1	4	stimDur
32	0.47	NaN	0	20	1	4	stimDur
414	0.54	NaN	0	21	1	4	stimDur
367	0.42	NaN	0	22	1	4	stimDur
326	1.35	NaN	0	23	1	4	stimDur
328	0.89	NaN	0.5272	24	1	4	stimDur
361	1.36	NaN	0	25	1	4	stimDur
494	0.65	NaN	0	26	1	4	stimDur
36	0.87	NaN	0	27	1	4	stimDur
410	0.76	NaN	0	28	1	4	stimDur
225	1.28	NaN	0.186	29	1	4	stimDur
279	0.24	NaN	0	30	1	4	stimDur
447	0.23	NaN	0	31	1	4	stimDur
454	0.1	NaN	0	32	1	4	stimDur
528	0.11	NaN	0	33	1	4	stimDur
332	1.35	NaN	0	34	1	4	stimDur
514	0.35	NaN	0	35	1	4	stimDur
230	0.13	NaN	0	36	1	4	stimDur
105	0.13	NaN	0	37	1	4	stimDur
414	0.4	NaN	0	38	1	4	stimDur
238	0.57	NaN	0.3932	39	1	4	stimDur
78	0.95	NaN	0	40	1	4	stimDur
481	0.46	NaN	0	41	1	4	stimDur
281	0.24	NaN	0	42	1	4	stimDur
222	0.66	NaN	0	43	1	4	stimDur
424	0.16	NaN	0	44	1	4	stimDur
219	0.24	NaN	0	45	1	4	stimDur
466	0.13	NaN	0	46	1	4	stimDur
223	0.62	NaN	0	47	1	4	stimDur
507	0.42	NaN	0	48	1	4	stimDur
311	0.32	NaN	0	49	1	4	stimDur
255	0.18	NaN	0	50	1	4	stimDur
240	0.98	NaN	0	51	1	4	stimDur
45	0.28	NaN	0	52	1	4	stimDur
99	1.18	NaN	0	53	1	4	stimDur
28	0.2	NaN	0	54	1	4	stimDur
445	0.55	NaN	0	55	1	4	stimDur
464	0.73	NaN	0.1042	56	1	4	stimDur
352	0.15	NaN	0	57	1	4	stimDur
463	0.16	NaN	0	58	1	4	stimDur
437	0.79	NaN	0	59	1	4	stimDur
54	0.12	NaN	0	60	1	4	stimDur
148	0.36	NaN	0	61	1	4	stimDur
89	0.12	NaN	0	62	1	4	stimDur
420	1.36	NaN	0	63	1	4	stimDur
311	0.95	NaN	0.6319	64	1	4	stimDur
259	0.18	NaN	0	65	1	4	stimDur
50	0.98	NaN	0	66	1	4	stimDur
482	0.75	NaN	0	67	1	4	stimDur
498	0.13	NaN	0	68	1	4	stimDur
412	0.2	NaN	0	69	1	4	stimDur
41	0.56	NaN	0	70	1	4	stimDur
217	0.67	NaN	0	71	1	4	stimDur
55	0.25	NaN	0	72	1	4	stimDur
324	0.14	NaN	0	73	1	4	stimDur
34	0.37	NaN	0	74	1	4	stimDur
406	0.78	NaN	0	75	1	4	stimDur
111	0.4	NaN	0	76	1	4	stimDur
396	0.16	NaN	0	77	1	4	stimDur
114	0.22	NaN	0	78	1	4	stimDur
346	0.77	NaN	0	79	1	4	stimDur
102	0.34	NaN	0	80	1	4	stimDur
325	0.79	NaN	0	81	1	4	stimDur
140	0.15	NaN	0	82	1	4	stimDur
485	0.63	NaN	0	83	1	4	stimDur
295	0.87	NaN	0	84	1	4	stimDur
285	1.1	NaN	0.6379	85	1	4	stimDur
227	0.22	NaN	0	86	1	4	stimDur
396	1.18	NaN	0	87	1	4	stimDur
510	0.48	NaN	0	88	1	4	stimDur
286	0.21	NaN	0	89	1	4	stimDur
144	0.1	NaN	0	90	1	4	stimDur
396	0.6	NaN	0	91	1	4	stimDur
297	1.31	NaN	0.8203	92	1	4	stimDur
67	0.46	NaN	0	93	1	4	stimDur
506	0.22	NaN	0	94	1	4	stimDur
339	0.24	NaN	0	95	1	4	stimDur
201	0.37	NaN	0	96	1	4	stimDur
370	1.44	NaN	0	97	1	4	stimDur
202	0.31	NaN	0	98	1	4	stimDur
193	0.28	NaN	0	99	1	4	stimDur
356	0.37	NaN	0	100	1	4	stimDur
346	0.18	NaN	0	101	1	4	stimDur
334	0.21	NaN	0.0615	102	1	4	stimDur
281	0.89	NaN	0	103	1	4	stimDur
275	1.12	NaN	0	104	1	4	stimDur
240	0.26	NaN	0	105	1	4	stimDur
466	0.36	NaN	0	106	1	4	stimDur
325	1.15	NaN	0	107	1	4	stimDur
208	0.68	NaN	0	108	1	4	stimDur
338	0.34	NaN	0	109	1	4	stimDur
455	1.34	NaN	0.1482	110	1	4	stimDur
202	1.1	NaN	0	111	1	4	stimDur
97	0.34	NaN	0	112	1	4	stimDur
526	0.16	NaN	0	113	1	4	stimDur
195	0.96	NaN	0	114	1	4	stimDur
272	1.13	NaN	0.6304	115	1	4	stimDur
336	0.61	NaN	0	116	1	4	stimDur
372	0.88	NaN	0	117	1	4	stimDur
231	0.1	NaN	0	118	1	4	stimDur
19	0.53	NaN	0	119	1	4	stimDur
225	0.88	NaN	0	120	1	4	stimDur
476	0.73	0.82	0	1	2	4	stimDur
128	0.18	1.09	0	2	2	4	stimDur
87	1.35	0.98	0.3978	3	2	4	stimDur
291	0.29	1.07	0	4	2	4	stimDur
88	1.4	1.04	0	5	2	4	stimDur
32	0.12	1.45	0	6	2	4	stimDur
479	0.35	0.91	0	7	2	4	stimDur
243	0.13	1	0	8	2	4	stimDur
