stimulus	stimDur	ITI	flickerDot	trial	block	subject	task
286	0.25	NaN	0	1	1	7	stimDur
249	0.34	NaN	0	2	1	7	stimDur
118	0.2	NaN	0	3	1	7	stimDur
105	0.1	NaN	0.001	4	1	7	stimDur
286	0.35	NaN	0	5	1	7	stimDur
132	0.2	NaN	0	6	1	7	stimDur
156	0.33	NaN	0	7	1	7	stimDur
81	1.24	NaN	0	8	1	7	stimDur
229	0.16	NaN	0	9	1	7	stimDur
362	0.55	NaN	0	10	1	7	stimDur
11	0.56	NaN	0	11	1	7	stimDur
235	0.21	NaN	0	12	1	7	stimDur
461	0.35	NaN	0	13	1	7	stimDur
411	1.38	NaN	0.1673	14	1	7	stimDur
453	0.24	NaN	0	15	1	7	stimDur
235	0.68	NaN	0	16	1	7	stimDur
203	0.97	NaN	0	17	1	7	stimDur
330	0.26	NaN	0	18	1	7	stimDur
366	1.46	NaN	1.1939	19	1	7	stimDur
257	0.54	NaN	0	20	1	7	stimDur
173	0.38	NaN	0	21	1	7	stimDur
510	0.68	NaN	0	22	1	7	stimDur
248	0.31	NaN	0	23	1	7	stimDur
368	0.68	NaN	0	24	1	7	stimDur
286	0.2	NaN	0	25	1	7	stimDur
357	1.23	NaN	0	26	1	7	stimDur
322	0.42	NaN	0	27	1	7	stimDur
45	0.19	NaN	0	28	1	7	stimDur
508	0.32	NaN	0	29	1	7	stimDur
173	1.13	NaN	0.1099	30	1	7	stimDur
156	0.88	NaN	0	31	1	7	stimDur
40	0.36	NaN	0	32	1	7	stimDur
198	0.25	NaN	0	33	1	7	stimDur
80	0.27	NaN	0	34	1	7	stimDur
400	1.43	NaN	0	35	1	7	stimDur
401	0.13	NaN	0	36	1	7	stimDur
233	1.11	NaN	0	37	1	7	stimDur
299	1.02	NaN	0.8328	38	1	7	stimDur
285	0.18	NaN	0	39	1	7	stimDur
78	0.25	NaN	0	40	1	7	stimDur
47	0.46	NaN	0	41	1	7	stimDur
291	0.87	NaN	0	42	1	7	stimDur
370	1.31	NaN	0	43	1	7	stimDur
451	1.47	NaN	0	44	1	7	stimDur
134	0.21	NaN	0	45	1	7	stimDur
59	0.16	NaN	0	46	1	7	stimDur
405	0.37	NaN	0	47	1	7	stimDur
79	0.44	NaN	0.0569	48	1	7	stimDur
518	0.58	NaN	0	49	1	7	stimDur
191	0.13	NaN	0	50	1	7	stimDur
384	0.57	NaN	0	51	1	7	stimDur
313	1.21	NaN	0	52	1	7	stimDur
32	1.19	NaN	0	53	1	7	stimDur
262	1.29	NaN	0.757	54	1	7	stimDur
162	1.21	NaN	0	55	1	7	stimDur
442	1.35	NaN	0	56	1	7	stimDur
254	0.11	NaN	0	57	1	7	stimDur
155	1.19	NaN	0	58	1	7	stimDur
205	0.2	NaN	0	59	1	7	stimDur
394	0.23	NaN	0	60	1	7	stimDur
266	0.34	NaN	0	61	1	7	stimDur
132	1.33	NaN	0	62	1	7	stimDur
377	0.51	NaN	0	63	1	7	stimDur
269	0.25	NaN	0	64	1	7	stimDur
513	0.27	NaN	0	65	1	7	stimDur
523	1.16	NaN	1.0337	66	1	7	stimDur
326	0.92	NaN	0	67	1	7	stimDur
506	0.14	NaN	0	68	1	7	stimDur
415	0.19	NaN	0	69	1	7	stimDur
471	0.27	NaN	0	70	1	7	stimDur
169	0.17	NaN	0	71	1	7	stimDur
438	0.45	NaN	0	72	1	7	stimDur
429	0.18	NaN	0	73	1	7	stimDur
228	0.47	NaN	0	74	1	7	stimDur
357	1.26	NaN	0	75	1	7	stimDur
254	0.99	NaN	0	76	1	7	stimDur
388	0.12	NaN	0	77	1	7	stimDur
28	0.17	NaN	0	78	1	7	stimDur
181	0.3	NaN	0	79	1	7	stimDur
477	0.57	NaN	0	80	1	7	stimDur
500	0.28	NaN	0.1207	81	1	7	stimDur
253	0.19	NaN	0	82	1	7	stimDur
229	0.25	NaN	0	83	1	7	stimDur
14	0.17	NaN	0	84	1	7	stimDur
206	1.03	NaN	0	85	1	7	stimDur
420	0.65	NaN	0	86	1	7	stimDur
489	0.3	NaN	0	87	1	7	stimDur
38	0.66	NaN	0	88	1	7	stimDur
246	0.4	NaN	0	89	1	7	stimDur
98	0.41	NaN	0	90	1	7	stimDur
430	0.26	NaN	0	91	1	7	stimDur
88	0.37	NaN	0.1984	92	1	7	stimDur
252	1.45	NaN	0	93	1	7	stimDur
295	0.83	NaN	0	94	1	7	stimDur
24	0.94	NaN	0	95	1	7	stimDur
489	0.13	NaN	0	96	1	7	stimDur
232	0.38	NaN	0	97	1	7	stimDur
430	0.26	NaN	0	98	1	7	stimDur
446	0.12	NaN	0	99	1	7	stimDur
259	0.28	NaN	0	100	1	7	stimDur
196	0.12	NaN	0	101	1	7	stimDur
422	0.18	NaN	0	102	1	7	stimDur
123	0.86	NaN	0.001	103	1	7	stimDur
128	0.63	NaN	0	104	1	7	stimDur
389	0.65	NaN	0	105	1	7	stimDur
487	0.12	NaN	0	106	1	7	stimDur
433	0.15	NaN	0	107	1	7	stimDur
100	0.1	NaN	0	108	1	7	stimDur
326	0.12	NaN	0	109	1	7	stimDur
211	0.13	NaN	0	110	1	7	stimDur
344	1.35	NaN	0	111	1	7	stimDur
457	1.12	NaN	0	112	1	7	stimDur
82	0.17	NaN	0	113	1	7	stimDur
356	0.19	NaN	0	114	1	7	stimDur
176	1.35	NaN	0.1723	115	1	7	stimDur
418	0.46	NaN	0	116	1	7	stimDur
504	0.26	NaN	0	117	1	7	stimDur
432	0.34	NaN	0	118	1	7	stimDur
261	0.2	NaN	0	119	1	7	stimDur
