stimulus	stimDur	ITI	flickerDot	trial	block	subject	task
501	0.2	NaN	0	1	1	40	stimDur
383	0.11	NaN	0	2	1	40	stimDur
498	0.43	NaN	0	3	1	40	stimDur
81	1.17	NaN	0	4	1	40	stimDur
496	0.47	NaN	0	5	1	40	stimDur
222	1.11	NaN	0.8697	6	1	40	stimDur
519	0.13	NaN	0	7	1	40	stimDur
223	0.38	NaN	0	8	1	40	stimDur
449	0.85	NaN	0	9	1	40	stimDur
317	0.42	NaN	0	10	1	40	stimDur
109	1.12	NaN	0	11	1	40	stimDur
444	0.82	NaN	0	12	1	40	stimDur
25	0.34	NaN	0.1379	13	1	40	stimDur
514	0.64	NaN	0	14	1	40	stimDur
497	0.1	NaN	0	15	1	40	stimDur
450	0.25	NaN	0	16	1	40	stimDur
450	0.12	NaN	0	17	1	40	stimDur
240	0.53	NaN	0	18	1	40	stimDur
137	0.24	NaN	0	19	1	40	stimDur
190	0.12	NaN	0	20	1	40	stimDur
346	0.13	NaN	0	21	1	40	stimDur
211	0.92	NaN	0	22	1	40	stimDur
141	0.54	NaN	0	23	1	40	stimDur
13	1.16	NaN	0.7411	24	1	40	stimDur
106	0.53	NaN	0	25	1	40	stimDur
380	0.15	NaN	0	26	1	40	stimDur
88	1.32	NaN	0	27	1	40	stimDur
216	0.11	NaN	0	28	1	40	stimDur
363	0.13	NaN	0	29	1	40	stimDur
481	0.62	NaN	0	30	1	40	stimDur
17	0.18	NaN	0	31	1	40	stimDur
27	0.23	NaN	0	32	1	40	stimDur
145	0.13	NaN	0	33	1	40	stimDur
435	0.48	NaN	0	34	1	40	stimDur
411	0.63	NaN	0	35	1	40	stimDur
247	0.15	NaN	0	36	1	40	stimDur
278	0.73	NaN	0.1413	37	1	40	stimDur
377	0.38	NaN	0	38	1	40	stimDur
403	0.48	NaN	0	39	1	40	stimDur
471	0.11	NaN	0	40	1	40	stimDur
87	0.52	NaN	0	41	1	40	stimDur
233	0.58	NaN	0	42	1	40	stimDur
519	1.02	NaN	0	43	1	40	stimDur
344	0.46	NaN	0	44	1	40	stimDur
299	1.16	NaN	0	45	1	40	stimDur
466	0.95	NaN	0	46	1	40	stimDur
212	0.46	NaN	0	47	1	40	stimDur
323	0.99	NaN	0	48	1	40	stimDur
178	0.1	NaN	0	49	1	40	stimDur
250	0.91	NaN	0	50	1	40	stimDur
361	1.35	NaN	0.2184	51	1	40	stimDur
73	0.17	NaN	0	52	1	40	stimDur
270	0.46	NaN	0	53	1	40	stimDur
246	1.33	NaN	0	54	1	40	stimDur
18	0.18	NaN	0	55	1	40	stimDur
125	0.35	NaN	0	56	1	40	stimDur
257	0.12	NaN	0	57	1	40	stimDur
208	0.2	NaN	0	58	1	40	stimDur
450	0.61	NaN	0	59	1	40	stimDur
404	0.11	NaN	0	60	1	40	stimDur
36	0.88	NaN	0.281	61	1	40	stimDur
296	0.67	NaN	0	62	1	40	stimDur
411	0.77	NaN	0	63	1	40	stimDur
511	0.1	NaN	0	64	1	40	stimDur
486	0.12	NaN	0	65	1	40	stimDur
277	0.47	NaN	0	66	1	40	stimDur
225	0.41	NaN	0	67	1	40	stimDur
273	1.39	NaN	0	68	1	40	stimDur
73	0.36	NaN	0	69	1	40	stimDur
119	1.34	NaN	0.0404	70	1	40	stimDur
286	0.14	NaN	0	71	1	40	stimDur
160	0.27	NaN	0	72	1	40	stimDur
51	1.08	NaN	0	73	1	40	stimDur
144	1.04	NaN	0	74	1	40	stimDur
327	1.39	NaN	0.9818	75	1	40	stimDur
30	1.06	NaN	0	76	1	40	stimDur
163	0.13	NaN	0	77	1	40	stimDur
389	0.69	NaN	0	78	1	40	stimDur
486	0.2	NaN	0	79	1	40	stimDur
11	0.19	NaN	0	80	1	40	stimDur
105	0.31	NaN	0	81	1	40	stimDur
251	0.88	NaN	0	82	1	40	stimDur
526	0.1	NaN	0	83	1	40	stimDur
333	0.2	NaN	0	84	1	40	stimDur
284	0.2	NaN	0	85	1	40	stimDur
220	0.26	NaN	0.001	86	1	40	stimDur
473	0.62	NaN	0	87	1	40	stimDur
201	0.64	NaN	0	88	1	40	stimDur
426	0.1	NaN	0	89	1	40	stimDur
337	0.48	NaN	0	90	1	40	stimDur
236	0.11	NaN	0	91	1	40	stimDur
514	0.18	NaN	0	92	1	40	stimDur
326	1.22	NaN	0	93	1	40	stimDur
36	0.65	NaN	0	94	1	40	stimDur
495	0.34	NaN	0	95	1	40	stimDur
100	0.37	NaN	0	96	1	40	stimDur
146	0.54	NaN	0	97	1	40	stimDur
57	0.91	NaN	0	98	1	40	stimDur
47	0.18	NaN	0	99	1	40	stimDur
251	0.8	NaN	0.5817	100	1	40	stimDur
80	0.44	NaN	0	101	1	40	stimDur
357	0.35	NaN	0	102	1	40	stimDur
117	0.19	NaN	0	103	1	40	stimDur
342	0.1	NaN	0	104	1	40	stimDur
70	0.16	NaN	0	105	1	40	stimDur
164	0.1	NaN	0	106	1	40	stimDur
521	0.19	NaN	0	107	1	40	stimDur
489	0.59	NaN	0	108	1	40	stimDur
439	0.88	NaN	0	109	1	40	stimDur
310	1.41	NaN	0	110	1	40	stimDur
85	1.3	NaN	0	111	1	40	stimDur
113	1.18	NaN	0.2179	112	1	40	stimDur
279	0.28	NaN	0	113	1	40	stimDur
384	0.25	NaN	0	114	1	40	stimDur
406	0.57	NaN	0	115	1	40	stimDur
102	0.98	NaN	0	116	1	40	stimDur
489	0.26	NaN	0	117	1	40	stimDur
80	1.36	NaN	1.1304	118	1	40	stimDur
247	0.34	NaN	0	119	1	40	stimDur
253	0.68	NaN	0	120	1	40	stimDur
447	1.08	1.15	0	1	2	40	stimDur
196	0.22	0.96	0	2	2	40	stimDur
366	0.59	1.3	0	3	2	40	stimDur
214	0.57	1.29	0	4	2	40	stimDur
532	1.03	1.19	0	5	2	40	stimDur
128	0.23	0.95	0	6	2	40	stimDur
98	0.1	0.8	0	7	2	40	stimDur
213	0.11	0.82	0	8	2	40	stimDur
372	0.58	0.98	0	9	2	40	stimDur
185	0.12	1.8	0	10	2	40	stimDur
388	0.12	0.92	0.001	11	2	40	stimDur
504	0.15	3.08	0	12	2	40	stimDur
413	0.15	1.25	0	13	2	40	stimDur
108	0.23	1.39	0	14	2	40	stimDur
20	0.24	0.82	0	15	2	40	stimDur
329	1.44	0.98	0	16	2	40	stimDur
44	0.18	0.89	0	17	2	40	stimDur
34	0.15	0.91	0	18	2	40	stimDur
159	0.17	1.03	0	19	2	40	stimDur
156	0.22	1.34	0	20	2	40	stimDur
153	1.04	1.81	0	21	2	40	stimDur
196	0.17	0.89	0.0156	22	2	40	stimDur
523	0.2	1	0	23	2	40	stimDur
28	0.51	0.81	0	24	2	40	stimDur
422	0.31	0.81	0	25	2	40	stimDur
350	0.35	0.81	0	26	2	40	stimDur
318	0.12	0.84	0	27	2	40	stimDur
21	0.16	0.92	0	28	2	40	stimDur
347	0.26	1.44	0	29	2	40	stimDur
230	0.19	0.97	0	30	2	40	stimDur
155	0.41	0.97	0	31	2	40	stimDur
317	0.21	1	0	32	2	40	stimDur
423	0.18	2.09	0	33	2	40	stimDur
288	0.7	1.27	0	34	2	40	stimDur
256	0.69	0.82	0	35	2	40	stimDur
472	0.26	2.18	0	36	2	40	stimDur
413	0.29	0.84	0	37	2	40	stimDur
232	0.3	1.14	0	38	2	40	stimDur
378	0.15	1.69	0	39	2	40	stimDur
509	0.35	1.06	0	40	2	40	stimDur
327	1.04	1.7	0	41	2	40	stimDur
502	0.15	1.83	0.0275	42	2	40	stimDur
103	0.17	1	0	43	2	40	stimDur
521	0.79	1.72	0	44	2	40	stimDur
369	0.3	1.41	0	45	2	40	stimDur
183	0.4	1.37	0	46	2	40	stimDur
346	1.05	1.9	0	47	2	40	stimDur
248	0.48	1.2	0	48	2	40	stimDur
47	0.99	1.63	0.8205	49	2	40	stimDur
438	0.23	1.07	0	50	2	40	stimDur
242	0.29	1.75	0	51	2	40	stimDur
443	0.1	1.49	0	52	2	40	stimDur
91	1.07	1.08	0	53	2	40	stimDur
347	0.1	0.93	0	54	2	40	stimDur
349	0.32	2.02	0	55	2	40	stimDur
487	0.29	1.27	0	56	2	40	stimDur
352	1.28	1.14	0	57	2	40	stimDur
128	0.1	2.05	0	58	2	40	stimDur
325	0.49	0.84	0	59	2	40	stimDur
251	0.12	2.18	0	60	2	40	stimDur
130	0.21	0.82	0	61	2	40	stimDur
505	0.27	1.38	0	62	2	40	stimDur
401	0.57	0.95	0	63	2	40	stimDur
426	0.26	1.01	0	64	2	40	stimDur
42	0.6	1.24	0	65	2	40	stimDur
400	0.12	1.3	0	66	2	40	stimDur
417	1.34	1.34	0.001	67	2	40	stimDur
178	0.19	1.25	0	68	2	40	stimDur
39	0.69	2.4	0	69	2	40	stimDur
40	0.39	1.55	0	70	2	40	stimDur
28	1.02	1.09	0	71	2	40	stimDur
35	0.12	0.89	0	72	2	40	stimDur
255	0.74	1.03	0.4309	73	2	40	stimDur
303	0.78	1.28	0	74	2	40	stimDur
68	0.77	1.04	0	75	2	40	stimDur
430	0.12	3.25	0	76	2	40	stimDur
256	0.83	0.84	0	77	2	40	stimDur
485	0.55	1.7	0	78	2	40	stimDur
506	0.1	2.19	0	79	2	40	stimDur
340	0.16	0.82	0	80	2	40	stimDur
108	0.85	0.84	0	81	2	40	stimDur
