stimulus	stimDur	ITI	flickerDot	trial	block	subject	task
107	0.38	NaN	0.0895	1	1	31	stimDur
519	1.13	NaN	0	2	1	31	stimDur
279	0.31	NaN	0	3	1	31	stimDur
199	0.35	NaN	0	4	1	31	stimDur
315	0.11	NaN	0	5	1	31	stimDur
34	0.58	NaN	0	6	1	31	stimDur
58	0.18	NaN	0	7	1	31	stimDur
55	0.38	NaN	0	8	1	31	stimDur
358	0.61	NaN	0	9	1	31	stimDur
134	0.83	NaN	0.309	10	1	31	stimDur
169	0.2	NaN	0	11	1	31	stimDur
90	0.36	NaN	0	12	1	31	stimDur
208	0.85	NaN	0	13	1	31	stimDur
172	0.33	NaN	0	14	1	31	stimDur
132	0.18	NaN	0	15	1	31	stimDur
343	0.66	NaN	0	16	1	31	stimDur
165	0.78	NaN	0	17	1	31	stimDur
180	0.49	NaN	0.3529	18	1	31	stimDur
96	0.1	NaN	0	19	1	31	stimDur
488	0.29	NaN	0	20	1	31	stimDur
47	0.23	NaN	0	21	1	31	stimDur
138	1.01	NaN	0	22	1	31	stimDur
212	0.1	NaN	0	23	1	31	stimDur
302	0.26	NaN	0	24	1	31	stimDur
232	0.44	NaN	0	25	1	31	stimDur
186	0.15	NaN	0	26	1	31	stimDur
421	0.94	NaN	0	27	1	31	stimDur
179	0.32	NaN	0	28	1	31	stimDur
257	0.93	NaN	0.4574	29	1	31	stimDur
271	1.13	NaN	0	30	1	31	stimDur
152	0.31	NaN	0	31	1	31	stimDur
407	0.31	NaN	0	32	1	31	stimDur
174	0.39	NaN	0	33	1	31	stimDur
362	0.42	NaN	0	34	1	31	stimDur
121	0.56	NaN	0	35	1	31	stimDur
151	0.53	NaN	0	36	1	31	stimDur
89	0.95	NaN	0.4081	37	1	31	stimDur
89	0.12	NaN	0	38	1	31	stimDur
445	0.11	NaN	0	39	1	31	stimDur
212	0.13	NaN	0	40	1	31	stimDur
231	0.24	NaN	0	41	1	31	stimDur
410	0.25	NaN	0	42	1	31	stimDur
467	0.26	NaN	0	43	1	31	stimDur
464	0.1	NaN	0	44	1	31	stimDur
300	0.27	NaN	0	45	1	31	stimDur
316	0.56	NaN	0	46	1	31	stimDur
225	0.27	NaN	0	47	1	31	stimDur
445	1.1	NaN	0	48	1	31	stimDur
222	0.25	NaN	0	49	1	31	stimDur
262	0.31	NaN	0	50	1	31	stimDur
253	0.69	NaN	0	51	1	31	stimDur
238	1.02	NaN	0.7267	52	1	31	stimDur
53	1.16	NaN	0	53	1	31	stimDur
517	0.14	NaN	0	54	1	31	stimDur
255	0.11	NaN	0	55	1	31	stimDur
167	0.53	NaN	0	56	1	31	stimDur
19	1.34	NaN	0	57	1	31	stimDur
200	0.77	NaN	0	58	1	31	stimDur
105	0.49	NaN	0.1124	59	1	31	stimDur
448	0.22	NaN	0	60	1	31	stimDur
56	0.57	NaN	0	61	1	31	stimDur
480	0.23	NaN	0	62	1	31	stimDur
245	0.31	NaN	0	63	1	31	stimDur
33	0.14	NaN	0	64	1	31	stimDur
14	1.15	NaN	0	65	1	31	stimDur
214	0.35	NaN	0	66	1	31	stimDur
444	0.53	NaN	0	67	1	31	stimDur
197	0.97	NaN	0.1953	68	1	31	stimDur
388	0.83	NaN	0	69	1	31	stimDur
344	0.19	NaN	0	70	1	31	stimDur
366	0.6	NaN	0	71	1	31	stimDur
43	0.21	NaN	0	72	1	31	stimDur
49	0.22	NaN	0	73	1	31	stimDur
152	0.7	NaN	0	74	1	31	stimDur
405	0.24	NaN	0	75	1	31	stimDur
30	0.78	NaN	0	76	1	31	stimDur
439	0.1	NaN	0	77	1	31	stimDur
52	0.19	NaN	0	78	1	31	stimDur
43	0.59	NaN	0	79	1	31	stimDur
175	0.19	NaN	0	80	1	31	stimDur
296	0.23	NaN	0.001	81	1	31	stimDur
225	0.81	NaN	0	82	1	31	stimDur
369	0.1	NaN	0	83	1	31	stimDur
251	0.66	NaN	0	84	1	31	stimDur
336	0.34	NaN	0	85	1	31	stimDur
113	0.35	NaN	0	86	1	31	stimDur
